"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]"
2015-12-31 23:00:00,4.434416944,0.001843611,4.434317222,0.001843611,0.001943333
2015-12-31 22:00:00,3.246030833,-0.000756389,3.244668333,-0.000756389,0.000606111
2015-12-31 21:00:00,1.938766111,-0.002054444,1.936711667,-0.002054444,-0.000000000
2015-12-31 20:00:00,2.983185833,-0.000955278,2.981640278,-0.000955278,0.000590278
2015-12-31 19:00:00,1.702032222,-0.005262500,1.696699167,-0.005262500,0.000070556
2015-12-31 18:00:00,1.138747500,0.006736111,1.132306667,0.006736111,0.013176944
2015-12-31 17:00:00,0.773956111,0.084198889,0.773956111,0.084198889,0.084198889
2015-12-31 16:00:00,0.777154444,0.152826111,0.777154444,0.152826111,0.152826111
2015-12-31 15:00:00,1.377142222,0.412737778,1.377142222,0.412737778,0.412737778
2015-12-31 14:00:00,0.705452500,0.854914167,0.705452500,0.854914167,0.854914167
2015-12-31 13:00:00,1.931698611,1.176601944,1.931698611,1.176601944,1.176601944
2015-12-31 12:00:00,2.741562778,0.915970833,2.741562778,0.915970833,0.915970833
2015-12-31 11:00:00,1.084221111,0.876972222,1.084194444,0.876972222,0.876998889
2015-12-31 10:00:00,0.870539722,0.757445000,0.870524444,0.757445000,0.757460278
2015-12-31 09:00:00,0.802094444,0.065052222,0.801259444,0.065052222,0.065887222
2015-12-31 08:00:00,0.755987222,-0.001856389,0.754130556,-0.001856389,0.000000278
2015-12-31 07:00:00,0.819726111,-0.001098611,0.818627222,-0.001098611,0.000000278
2015-12-31 06:00:00,0.713990833,-0.001561944,0.712428056,-0.001561944,0.000000833
2015-12-31 05:00:00,0.514100556,-0.001686667,0.512413056,-0.001686667,0.000000833
2015-12-31 04:00:00,0.558580278,-0.001631111,0.556949167,-0.001631111,-0.000000000
2015-12-31 03:00:00,0.521744444,-0.001622500,0.520120278,-0.001622500,0.000001667
2015-12-31 02:00:00,0.496304167,-0.001811667,0.494492500,-0.001811667,-0.000000000
2015-12-31 01:00:00,0.672908056,-0.001745556,0.671161944,-0.001745556,0.000000556
2015-12-31 00:00:00,0.893161667,-0.002216667,0.890945000,-0.002216667,-0.000000000
2015-12-30 23:00:00,2.682017222,-0.001337500,2.680315000,-0.001337500,0.000364722
2015-12-30 22:00:00,2.517205556,-0.001393056,2.515505278,-0.001393056,0.000307222
2015-12-30 21:00:00,1.803511111,-0.001752500,1.801758056,-0.001752500,0.000000556
2015-12-30 20:00:00,1.325330556,-0.001771389,1.323559167,-0.001771389,-0.000000000
2015-12-30 19:00:00,1.085907222,-0.005257222,1.080650000,-0.005257222,-0.000000000
2015-12-30 18:00:00,0.634980278,0.008486667,0.627591944,0.008486667,0.015875000
2015-12-30 17:00:00,0.459796667,0.112491667,0.459796667,0.112491667,0.112491667
2015-12-30 16:00:00,0.674119444,0.237856944,0.674119444,0.237856944,0.237856944
2015-12-30 15:00:00,0.930846389,0.449461667,0.930846389,0.449461667,0.449461667
2015-12-30 14:00:00,0.691040556,0.794421111,0.691040556,0.794421111,0.794421111
2015-12-30 13:00:00,0.409096667,1.127207500,0.409096667,1.127207500,1.127207500
2015-12-30 12:00:00,0.422043333,1.071260556,0.422043333,1.071260556,1.071260556
2015-12-30 11:00:00,0.407553889,0.923301111,0.407553889,0.923301111,0.923301111
2015-12-30 10:00:00,0.386414722,0.435510278,0.386414722,0.435510278,0.435510278
2015-12-30 09:00:00,0.722130000,0.023812222,0.720408611,0.023812222,0.025533611
2015-12-30 08:00:00,0.780501667,-0.001196111,0.779304167,-0.001196111,0.000001389
2015-12-30 07:00:00,0.642760556,-0.001294444,0.641465556,-0.001294444,0.000000556
