date,netload
2015-01-08 00:00:00,10519
2015-01-08 01:00:00,10083
2015-01-08 02:00:00,9803
2015-01-08 03:00:00,9828
2015-01-08 04:00:00,10238
2015-01-08 05:00:00,11277
2015-01-08 06:00:00,12299
2015-01-08 07:00:00,12731
2015-01-08 08:00:00,12854
2015-01-08 09:00:00,12926
2015-01-08 10:00:00,13087
2015-01-08 11:00:00,12757
2015-01-08 12:00:00,12868
2015-01-08 13:00:00,12825
2015-01-08 14:00:00,12772
2015-01-08 15:00:00,12828
2015-01-08 16:00:00,13380
2015-01-08 17:00:00,13326
2015-01-08 18:00:00,12690
2015-01-08 19:00:00,12076
2015-01-08 20:00:00,11582
2015-01-08 21:00:00,11764
2015-01-08 22:00:00,11608
2015-01-08 23:00:00,10944
2015-01-09 00:00:00,10393
2015-01-09 01:00:00,10041
2015-01-09 02:00:00,9870
2015-01-09 03:00:00,9750
2015-01-09 04:00:00,10206
2015-01-09 05:00:00,11222
2015-01-09 06:00:00,12107
2015-01-09 07:00:00,12682
2015-01-09 08:00:00,12725
2015-01-09 09:00:00,12757
2015-01-09 10:00:00,12913
2015-01-09 11:00:00,12608
2015-01-09 12:00:00,12505
2015-01-09 13:00:00,12279
2015-01-09 14:00:00,12169
2015-01-09 15:00:00,12350
2015-01-09 16:00:00,12776
2015-01-09 17:00:00,12703
2015-01-09 18:00:00,12133
2015-01-09 19:00:00,11426
2015-01-09 20:00:00,10908
2015-01-09 21:00:00,11108
2015-01-09 22:00:00,11104
2015-01-09 23:00:00,10498
2015-01-10 00:00:00,9836
2015-01-10 01:00:00,9323
2015-01-10 02:00:00,9085
2015-01-10 03:00:00,8771
2015-01-10 04:00:00,8896
2015-01-10 05:00:00,9099
2015-01-10 06:00:00,9490
2015-01-10 07:00:00,10176
2015-01-10 08:00:00,10684
2015-01-10 09:00:00,11085
2015-01-10 10:00:00,11232
2015-01-10 11:00:00,11292
2015-01-10 12:00:00,11068
2015-01-10 13:00:00,10862
2015-01-10 14:00:00,10872
