DateTime,Load(MW),Ambient Temperature(C),PV(MW)
1/1/2015 0:00,31660.636,2,0
1/1/2015 1:00,30766.066,2,0
1/1/2015 2:00,30201.596,1,0
1/1/2015 3:00,29901.406,1,0
1/1/2015 4:00,30084.427,1,0
1/1/2015 5:00,30734.303,1,0
1/1/2015 6:00,31637.994,1,0
1/1/2015 7:00,31823.283,2,0
1/1/2015 8:00,31752.16,4,2205.676485
1/1/2015 9:00,31530.841,6,3878.551227
1/1/2015 10:00,31407.718,7,4986.658332
1/1/2015 11:00,31202.451,8,4585.574687
1/1/2015 12:00,30758.76,8,4366.993553
1/1/2015 13:00,30209.441,8,4671.925935
1/1/2015 14:00,29939.9,8,4026.362929
1/1/2015 15:00,30281.304,7,2477.965205
1/1/2015 16:00,31859.587,5,647.0176777
1/1/2015 17:00,34991.034,5,0
1/1/2015 18:00,35197.896,6,0
1/1/2015 19:00,34840.912,5,0
1/1/2015 20:00,34313.86,4,0
1/1/2015 21:00,33238.146,3,0
1/1/2015 22:00,31471.802,2,0
1/1/2015 23:00,29616.103,2,0
1/2/2015 0:00,28225.159,2,0
1/2/2015 1:00,27422.008,2,0
1/2/2015 2:00,27128.334,3,0
1/2/2015 3:00,27240.126,3,0
1/2/2015 4:00,27861.498,4,0
1/2/2015 5:00,29463.261,4,0
1/2/2015 6:00,31760.864,4,0
1/2/2015 7:00,33373.787,5,0
1/2/2015 8:00,33984.359,5,42.14859332
1/2/2015 9:00,34152.694,6,371.9786837
1/2/2015 10:00,33920.908,6,1229.066168
1/2/2015 11:00,33447.848,7,2295.273657
1/2/2015 12:00,32840.3,7,3589.806966
1/2/2015 13:00,32366.736,7,3097.991922
1/2/2015 14:00,32028.205,7,2465.265068
1/2/2015 15:00,32160.177,6,937.258106
1/2/2015 16:00,33628.637,5,66.73969133
1/2/2015 17:00,36451.781,5,0
1/2/2015 18:00,36444.819,5,0
1/2/2015 19:00,35933.064,5,0
1/2/2015 20:00,35289.072,4,0
1/2/2015 21:00,34255.907,4,0
1/2/2015 22:00,32589.987,4,0
1/2/2015 23:00,30845.714,4,0
1/3/2015 0:00,29342.443,5,0
