date,netload,potential
2019-01-08 00:00:00,10744.236,927.56516
2019-01-08 01:00:00,10506.516,895.3024399999995
2019-01-08 02:00:00,10353.785,823.2714799999994
2019-01-08 03:00:00,10339.569,782.0847999999987
2019-01-08 04:00:00,10653.223,880.4166399999995
2019-01-08 05:00:00,11353.36,1081.6616000000013
2019-01-08 06:00:00,12460.216,1457.3260800000007
2019-01-08 07:00:00,12941.334,1478.9434400000027
2019-01-08 08:00:00,12640.678,1143.9424400000007
2019-01-08 09:00:00,12194.677,849.8031200000005
2019-01-08 10:00:00,11763.381,621.3089999999975
2019-01-08 11:00:00,11248.196,297.46299999999974
2019-01-08 12:00:00,10718.027,0.0
2019-01-08 13:00:00,10479.933,0.0
2019-01-08 14:00:00,10225.832,0.0
2019-01-08 15:00:00,10222.563,0.0
2019-01-08 16:00:00,10643.367,0.0
2019-01-08 17:00:00,11529.274,0.0
2019-01-08 18:00:00,11789.899,0.0
2019-01-08 19:00:00,11674.447,0.0
2019-01-08 20:00:00,11381.29,0.0
2019-01-08 21:00:00,10873.201,0.0
2019-01-08 22:00:00,10141.603,0.0
2019-01-08 23:00:00,9478.213,0.0
2019-01-09 00:00:00,9085.008,0.0
2019-01-09 01:00:00,8964.459,0.0
2019-01-09 02:00:00,9022.113,0.0
2019-01-09 03:00:00,9166.24,0.0
2019-01-09 04:00:00,9653.519,0.0
2019-01-09 05:00:00,10587.117,315.4186000000009
2019-01-09 06:00:00,11847.85,844.9600800000007
2019-01-09 07:00:00,12427.188,964.797440000002
2019-01-09 08:00:00,12098.338,601.6024400000006
2019-01-09 09:00:00,11644.052,299.1781200000005
2019-01-09 10:00:00,11271.118,129.04599999999846
2019-01-09 11:00:00,11182.244,231.5110000000004
2019-01-09 12:00:00,11125.326,351.3127999999997
2019-01-09 13:00:00,11095.365,453.4733199999992
2019-01-09 14:00:00,11202.474,661.8815200000008
2019-01-09 15:00:00,11646.156,1040.9371600000031
2019-01-09 16:00:00,12358.476,1353.2361200000014
2019-01-09 17:00:00,13450.021,1643.9638400000003
2019-01-09 18:00:00,13773.183,1724.067920000001
2019-01-09 19:00:00,13809.109,1841.5383599999984
2019-01-09 20:00:00,13720.406,1924.4641200000003
2019-01-09 21:00:00,13371.334,1941.35556
2019-01-09 22:00:00,12830.044,1906.7796400000009
2019-01-09 23:00:00,12242.813,1812.59908
2019-01-10 00:00:00,11955.855,2139.184159999999
2019-01-10 01:00:00,11959.433,2348.2194400000008
2019-01-10 02:00:00,12146.619,2616.10548
2019-01-10 03:00:00,12456.401,2898.916799999999
2019-01-10 04:00:00,12989.324,3216.51764
2019-01-10 05:00:00,14042.631,3770.9326
2019-01-10 06:00:00,15365.654,4362.764080000001
2019-01-10 07:00:00,15949.155,4486.764440000003
2019-01-10 08:00:00,15349.278,3852.542440000001
2019-01-10 09:00:00,14551.661,3206.787120000001
2019-01-10 10:00:00,14050.842,2908.7699999999986
2019-01-10 11:00:00,13575.656,2624.9230000000007
2019-01-10 12:00:00,13200.41,2426.3968000000004
2019-01-10 13:00:00,12922.14,2280.248319999999
2019-01-10 14:00:00,12795.49,2254.8975200000004
2019-01-10 15:00:00,12964.994,2359.775160000003
2019-01-10 16:00:00,13691.33,2686.0901200000008
