ept,netload,potential
2015-01-08 00:00:00,62703.51,20398.14423404256
2015-01-08 01:00:00,61831.47900000001,20653.703489361706
2015-01-08 02:00:00,61662.224,21102.304510638307
2015-01-08 03:00:00,61596.448,21242.52525531914
2015-01-08 04:00:00,62540.295,21827.048595744687
2015-01-08 05:00:00,64472.776,22462.76778723405
2015-01-08 06:00:00,67440.787,23132.04642553191
2015-01-08 07:00:00,70091.593,23584.796170212765
2015-01-08 08:00:00,70287.3544171,23091.92602127658
2015-01-08 09:00:00,69045.6502581,22192.25961702128
2015-01-08 10:00:00,66274.34346199999,21490.874808510634
2015-01-08 11:00:00,65087.808169,20878.6540212766
2015-01-08 12:00:00,66852.336903,20488.095361702137
2015-01-08 13:00:00,65335.362199,20066.73321276597
2015-01-08 14:00:00,66236.5109292,19927.74244680851
2015-01-08 15:00:00,66006.27143739999,19649.4819148936
2015-01-08 16:00:00,66674.92155048999,19444.787659574467
2015-01-08 17:00:00,69130.40299999999,19729.573468085124
2015-01-08 18:00:00,70478.216,19576.119000000013
2015-01-08 19:00:00,69731.00200000001,19110.535085106378
2015-01-08 20:00:00,68448.942,18485.03040425531
2015-01-08 21:00:00,66352.04,17700.133276595727
2015-01-08 22:00:00,63263.257000000005,16565.509276595738
2015-01-08 23:00:00,60213.901,15648.07206382978
2015-01-09 00:00:00,57483.432,15178.066234042555
2015-01-09 01:00:00,56151.16099999999,14973.385489361704
2015-01-09 02:00:00,55354.613,14794.693510638304
2015-01-09 03:00:00,55031.488,14677.565255319148
2015-01-09 04:00:00,55522.391,14809.144595744692
2015-01-09 05:00:00,57291.926,15281.917787234052
2015-01-09 06:00:00,60688.14599999999,16379.405425531912
2015-01-09 07:00:00,63432.451,16925.654170212772
2015-01-09 08:00:00,62501.220972,16462.07802127659
2015-01-09 09:00:00,62832.93075769999,15787.217617021275
2015-01-09 10:00:00,56943.271809,15131.59780851064
2015-01-09 11:00:00,55043.75150500001,14600.6300212766
2015-01-09 12:00:00,54187.34841,14410.797361702134
2015-01-09 13:00:00,54025.906606,14149.092212765963
2015-01-09 14:00:00,54643.725604,13956.65744680851
2015-01-09 15:00:00,56138.216064,13719.223914893606
2015-01-09 16:00:00,59294.26603499999,13714.670659574476
2015-01-09 17:00:00,63997.652,14596.82246808512
2015-01-09 18:00:00,66094.4,15192.303000000007
2015-01-09 19:00:00,65968.19,15347.723085106389
2015-01-09 20:00:00,65490.225,15526.31340425532
2015-01-09 21:00:00,64489.989,15838.082276595736
2015-01-09 22:00:00,62668.34,15970.592276595737
2015-01-09 23:00:00,60258.368,15692.539063829783
2015-01-10 00:00:00,58627.485,16322.119234042557
