date,netload,potential
2015-01-08 00:00:00,107.261982774,25.293870997000013
2015-01-08 01:00:00,101.411796388,21.468527472000005
2015-01-08 02:00:00,99.237802223,17.072889445100003
2015-01-08 03:00:00,95.568927778,19.147966999500014
2015-01-08 04:00:00,101.295963056,29.964271416800017
2015-01-08 05:00:00,100.333932779,30.8861733894
2015-01-08 06:00:00,106.341721943,23.134061664200004
2015-01-08 07:00:00,120.747525279,27.311542416799995
2015-01-08 08:00:00,159.268691388,58.6715756377
2015-01-08 09:00:00,155.201023334,71.3413287507
2015-01-08 10:00:00,132.330928335,58.73862991870001
2015-01-08 11:00:00,109.511823609,60.427710887600014
2015-01-08 12:00:00,92.671081388,63.943186721
2015-01-08 13:00:00,77.955495833,65.0334817493
2015-01-08 14:00:00,72.809530834,65.5619758333
2015-01-08 15:00:00,61.148293614,52.331434559
2015-01-08 16:00:00,77.070280834,48.9292910285
2015-01-08 17:00:00,86.785739721,37.4851983313
2015-01-08 18:00:00,88.306478887,25.004854026600007
2015-01-08 19:00:00,94.102342223,18.601594222999992
2015-01-08 20:00:00,106.120131116,20.578256171099994
2015-01-08 21:00:00,99.707760275,12.470218052600003
2015-01-08 22:00:00,108.894304726,26.226507975700017
2015-01-08 23:00:00,95.384261942,15.7686054137
2015-01-09 00:00:00,99.870780834,17.90266905700001
2015-01-09 01:00:00,93.827098332,13.883829416000012
2015-01-09 02:00:00,87.589722501,5.424809723099997
2015-01-09 03:00:00,84.694841944,8.273881165500015
2015-01-09 04:00:00,83.179533332,11.847841692800015
2015-01-09 05:00:00,85.712776108,16.265016718400005
2015-01-09 06:00:00,106.703488611,23.49582833220001
2015-01-09 07:00:00,115.354663614,21.9186807518
2015-01-09 08:00:00,140.246616666,39.64950091569999
2015-01-09 09:00:00,134.889709167,51.0300145837
2015-01-09 10:00:00,135.400110836,61.807812419700014
2015-01-09 11:00:00,113.306344168,64.2222314466
2015-01-09 12:00:00,91.839398334,63.111503667
2015-01-09 13:00:00,85.966652781,73.04463869729999
2015-01-09 14:00:00,78.354978612,71.10742361129999
2015-01-09 15:00:00,66.396639999,57.579780944
2015-01-09 16:00:00,58.677826391,30.536836585500005
2015-01-09 17:00:00,68.809645558,19.5091041683
2015-01-09 18:00:00,89.231247223,25.929622362600007
2015-01-09 19:00:00,96.928019444,21.427271444
2015-01-09 20:00:00,97.252048333,11.710173388100005
2015-01-09 21:00:00,99.922856946,12.6853147236
2015-01-09 22:00:00,107.281874168,24.614077417700017
2015-01-09 23:00:00,99.548506668,19.932850139700008
2015-01-10 00:00:00,95.475974443,13.507862666000008
2015-01-10 01:00:00,90.31440361,10.371134694000006
2015-01-10 02:00:00,89.42622722,7.2613144421000015
2015-01-10 03:00:00,95.978526664,19.55756588550001
2015-01-10 04:00:00,97.300890831,25.969199191800016
2015-01-10 05:00:00,92.140757779,22.692998389400003
2015-01-10 06:00:00,101.468718055,18.261057776200005
2015-01-10 07:00:00,104.120815557,10.684832694799994
2015-01-10 08:00:00,124.756310832,24.15919508169999
2015-01-10 09:00:00,123.890839446,40.03114486269999
2015-01-10 10:00:00,110.952303332,37.3600049157
2015-01-10 11:00:00,90.143635556,41.05952283460002
2015-01-10 12:00:00,87.749874167,59.0219795
2015-01-10 13:00:00,73.695476388,60.7734623043
2015-01-10 14:00:00,64.388180834,57.14062583329999
2015-01-10 15:00:00,65.711353892,56.894494837
2015-01-10 16:00:00,78.194225833,50.053236027500006
2015-01-10 17:00:00,75.52497222,26.2244308303
2015-01-10 18:00:00,90.564234168,27.26260930760001
