ept,netload,potential
2015-01-08 00:00:00,5869.19,956.7834090909072
2015-01-08 01:00:00,5707.95,994.1406818181822
2015-01-08 02:00:00,5552.57,982.3861363636352
2015-01-08 03:00:00,5562.97,983.6536363636368
2015-01-08 04:00:00,6053.18,1248.5477272727285
2015-01-08 05:00:00,6986.42,1809.2913636363648
2015-01-08 06:00:00,7539.8,2002.3043181818173
2015-01-08 07:00:00,8177.02,2139.0636363636377
2015-01-08 08:00:00,8527.33,2171.2743181818178
2015-01-08 09:00:00,8616.09,2044.743863636364
2015-01-08 10:00:00,8536.0,1894.3843181818168
2015-01-08 11:00:00,8635.83,2093.080227272726
2015-01-08 12:00:00,8297.53,2108.102954545456
2015-01-08 13:00:00,8399.09,2150.901136363638
2015-01-08 14:00:00,8398.32,2164.938636363636
2015-01-08 15:00:00,8620.88,2191.8559090909084
2015-01-08 16:00:00,9311.05,2257.897727272725
2015-01-08 17:00:00,9358.3,2218.879772727272
2015-01-08 18:00:00,9195.11,2129.675454545457
2015-01-08 19:00:00,8527.51,1783.96
2015-01-08 20:00:00,7729.75,1504.1977272727272
2015-01-08 21:00:00,7149.88,1311.136136363637
2015-01-08 22:00:00,6447.5,1135.8584090909071
2015-01-08 23:00:00,5845.02,999.0143181818175
2015-01-09 00:00:00,5780.98,868.5734090909073
2015-01-09 01:00:00,5559.55,845.7406818181826
2015-01-09 02:00:00,5460.26,890.0761363636357
2015-01-09 03:00:00,5522.06,942.743636363637
2015-01-09 04:00:00,5994.61,1189.977727272728
2015-01-09 05:00:00,6980.34,1803.2113636363647
2015-01-09 06:00:00,7482.3,1944.8043181818173
2015-01-09 07:00:00,8020.41,1982.453636363637
2015-01-09 08:00:00,8144.37,1788.3143181818175
2015-01-09 09:00:00,8111.44,1540.0938636363635
2015-01-09 10:00:00,8058.17,1416.5543181818175
2015-01-09 11:00:00,7926.17,1383.4202272727262
2015-01-09 12:00:00,7635.8,1446.3729545454553
2015-01-09 13:00:00,7883.21,1635.021136363638
2015-01-09 14:00:00,7882.51,1649.1286363636364
2015-01-09 15:00:00,8204.75,1775.7259090909092
2015-01-09 16:00:00,8932.33,1879.1777272727256
2015-01-09 17:00:00,8922.91,1783.4897727272728
2015-01-09 18:00:00,8757.8,1692.3654545454556
2015-01-09 19:00:00,8098.53,1354.9799999999996
2015-01-09 20:00:00,7414.27,1188.7177272727276
2015-01-09 21:00:00,6877.47,1038.7261363636371
2015-01-09 22:00:00,6271.42,959.7784090909072
2015-01-09 23:00:00,5675.33,829.324318181817
2015-01-10 00:00:00,5619.62,707.2134090909076
