ept,netload,potential
2015-01-08 00:00:00,10671.66450942941,1759.298263154713
2015-01-08 01:00:00,10685.756321022123,1965.750164147976
2015-01-08 02:00:00,10816.410605902656,2192.6094163295147
2015-01-08 03:00:00,11045.887947494612,2412.83810400135
2015-01-08 04:00:00,11485.110028528215,2669.9208702496417
2015-01-08 05:00:00,12372.704384533348,3076.796306285385
2015-01-08 06:00:00,13430.679117198571,3454.0963711888817
2015-01-08 07:00:00,13641.884595523044,3406.200389818132
2015-01-08 08:00:00,13344.348301764603,3060.6284423808866
2015-01-08 09:00:00,13076.185306734298,2716.074160012744
2015-01-08 10:00:00,12749.660718536135,2366.856481932042
2015-01-08 11:00:00,12380.267314277897,2034.251423155112
2015-01-08 12:00:00,11973.460986809649,1698.5292270292412
2015-01-08 13:00:00,11768.339907565518,1524.4918114668235
2015-01-08 14:00:00,11557.94116363143,1382.378086869969
2015-01-08 15:00:00,11606.450381277498,1490.7178362742816
2015-01-08 16:00:00,11851.206099247149,1759.4435173847996
2015-01-08 17:00:00,12454.135518696385,2177.974857069017
2015-01-08 18:00:00,12993.357038472011,2335.785240257668
2015-01-08 19:00:00,13003.75848126456,2384.013609646392
2015-01-08 20:00:00,12870.566615911956,2408.26903019121
2015-01-08 21:00:00,12386.117489240256,2231.3985187999406
2015-01-08 22:00:00,11662.042754143838,1988.7512743691584
2015-01-08 23:00:00,10979.0927,1802.770450525772
2015-01-09 00:00:00,10514.317590129163,1601.9513438544654
2015-01-09 01:00:00,10271.03211135839,1551.025954484243
2015-01-09 02:00:00,10152.451343104156,1528.6501535310144
2015-01-09 03:00:00,10171.408623428437,1538.358779935175
2015-01-09 04:00:00,10452.242392231636,1637.053233953062
2015-01-09 05:00:00,11127.516017981608,1831.6079397336453
2015-01-09 06:00:00,12068.04842455475,2091.4656785450607
2015-01-09 07:00:00,12416.221994183348,2180.537788478436
2015-01-09 08:00:00,12468.96781177681,2185.2479523930942
2015-01-09 09:00:00,12644.31124152921,2284.200094807657
2015-01-09 10:00:00,12834.433367733762,2451.629131129668
2015-01-09 11:00:00,12921.410016849171,2575.394125726387
2015-01-09 12:00:00,12858.915262499264,2583.9835027188565
2015-01-09 13:00:00,12885.266975463524,2641.41887936483
2015-01-09 14:00:00,12857.32896541699,2681.765888655528
2015-01-09 15:00:00,12919.291850432724,2803.559305429508
2015-01-09 16:00:00,13115.01661632533,3023.254034462981
2015-01-09 17:00:00,13409.26726090991,3133.1065992825424
2015-01-09 18:00:00,13566.65061482836,2909.0788166140173
2015-01-09 19:00:00,13367.14932540223,2747.404453784062
2015-01-09 20:00:00,13113.41625332422,2651.118667603474
2015-01-09 21:00:00,12701.32996441408,2546.6109939737653
2015-01-09 22:00:00,12117.37498611614,2444.08350634146
2015-01-09 23:00:00,11564.9423,2388.620050525773
2015-01-10 00:00:00,11100.775266489063,2188.409020214365
2015-01-10 01:00:00,10809.245845724045,2089.239688849897
2015-01-10 02:00:00,10661.375102344202,2037.5739127710603
2015-01-10 03:00:00,10624.574672983008,1991.5248294897465
2015-01-10 04:00:00,10695.87648799339,1880.687329714816
2015-01-10 05:00:00,10903.340337712878,1607.4322594649148
2015-01-10 06:00:00,11278.777150876103,1302.1944048664136
2015-01-10 07:00:00,11633.461333559591,1397.7771278546788
2015-01-10 08:00:00,11929.35819341933,1645.6383340356133
2015-01-10 09:00:00,12224.299108430983,1864.1879617094287
2015-01-10 10:00:00,12348.548896287355,1965.7446596832613
2015-01-10 11:00:00,12322.190741184651,1976.174850061867
2015-01-10 12:00:00,12247.239293907938,1972.3075341275307
2015-01-10 13:00:00,12212.444927448165,1968.5968313494704
2015-01-10 14:00:00,12177.593510566352,2002.03043380489
2015-01-10 15:00:00,12240.004471260683,2124.2719262574665
2015-01-10 16:00:00,12356.25801878482,2264.4954369224706
2015-01-10 17:00:00,12711.146257795262,2434.985596167895
2015-01-10 18:00:00,12913.407643484938,2255.8358452705943
2015-01-10 19:00:00,12759.864179297676,2140.119307679508
2015-01-10 20:00:00,12510.71801873196,2048.4204330112134
2015-01-10 21:00:00,12069.10686018122,1914.387889740905
2015-01-10 22:00:00,11591.28756104228,1917.9960812676
2015-01-10 23:00:00,11125.2901,1948.9678505257723
2015-01-11 00:00:00,10657.718203480004,1745.3519572053065
2015-01-11 01:00:00,10368.830100116991,1648.8239432428436
2015-01-11 02:00:00,10193.182004154556,1569.3808145814146
2015-01-11 03:00:00,10101.692101485169,1468.6422579919072
2015-01-11 04:00:00,10081.765908153076,1266.5767498745026
2015-01-11 05:00:00,10159.10441066489,863.1963324169265
2015-01-11 06:00:00,10379.472585521204,402.88983951151386
2015-01-11 07:00:00,10533.6405832549,297.95637754998825
2015-01-11 08:00:00,10800.964643700325,517.2447843166083
2015-01-11 09:00:00,11055.93252732826,695.8213806067051
2015-01-11 10:00:00,11226.068617030012,843.2643804259187
2015-01-11 11:00:00,11283.157579041135,937.1416879183508
2015-01-11 12:00:00,11274.822888276343,999.8911284959358
2015-01-11 13:00:00,11087.775472836152,843.927376737458
2015-01-11 14:00:00,10848.675586643962,673.1125098824996
2015-01-11 15:00:00,10722.485029684509,606.7524846812921
2015-01-11 16:00:00,10686.911809980103,595.1492281177543
2015-01-11 17:00:00,11022.047468537452,745.8868069100845
2015-01-11 18:00:00,11371.38298216043,713.8111839460871
2015-01-11 19:00:00,11304.87324945681,685.1283778386423
2015-01-11 20:00:00,11130.578970274306,668.2813845535602
2015-01-11 21:00:00,10790.763649903223,636.0446794629079
2015-01-11 22:00:00,10174.075513983464,500.7840342087839
2015-01-11 23:00:00,9659.388899999998,483.06665052577046
2015-01-12 00:00:00,9293.914729461176,381.5484831864778
2015-01-12 01:00:00,9126.48621976031,406.4800628861631
2015-01-12 02:00:00,9087.527958690112,463.7267691169709
2015-01-12 03:00:00,9208.72914161572,575.6792981224589
2015-01-12 04:00:00,9607.15421279524,791.965054516666
2015-01-12 05:00:00,10463.593213464084,1167.6851352161211
2015-01-12 06:00:00,11459.646761359472,1483.0640153497825
2015-01-12 07:00:00,11736.169293074943,1500.485087370031
2015-01-12 08:00:00,11723.911214943955,1440.191355560239
2015-01-12 09:00:00,11821.250412345084,1461.1392656235294
2015-01-12 10:00:00,11852.739728917404,1469.9354923133103
2015-01-12 11:00:00,11794.106891976417,1448.091000853632
2015-01-12 12:00:00,11712.803637900628,1437.8718781202206
2015-01-12 13:00:00,11660.00230929993,1416.1542132012364
2015-01-12 14:00:00,11521.911981375722,1346.3489046142604
2015-01-12 15:00:00,11498.442649136336,1382.7101041331189
2015-01-12 16:00:00,11662.241892677335,1570.479310814986
2015-01-12 17:00:00,12199.522732843889,1923.3620712165207
2015-01-12 18:00:00,12538.4062514055,1880.834453191157
2015-01-12 19:00:00,12470.122591192485,1850.3777195743169
2015-01-12 20:00:00,12200.579116450885,1738.281530730139
2015-01-12 21:00:00,11751.51124601014,1596.7922755698255
2015-01-12 22:00:00,11097.188239060844,1423.8967592861643
2015-01-12 23:00:00,10445.3876,1269.0653505257724
2015-01-13 00:00:00,10008.017402736185,1095.6511564614866
2015-01-13 01:00:00,9785.07445481855,1065.0682979444027
