DateTime,Load(MW),Ambient Temperature(C),PV(MW)
01/01/2018 01:00,3831.649454,12,0.0
01/01/2018 02:00,3988.271046,12,0.0
01/01/2018 03:00,4076.086451,12,0.0
01/01/2018 04:00,4154.939804,11,0.0
01/01/2018 05:00,4247.451523,11,0.0
01/01/2018 06:00,4389.046928,10,0.0
01/01/2018 07:00,4512.573897,10,0.0
01/01/2018 08:00,4601.523776,10,42.30313733184872
01/01/2018 09:00,4709.234654,12,370.7704784531942
01/01/2018 10:00,4898.245789,15,685.2419409251091
01/01/2018 11:00,5016.999149,18,904.369700918307
01/01/2018 12:00,5090.209277,20,1037.1372061707114
01/01/2018 13:00,5100.90246,21,1067.7345377629208
01/01/2018 14:00,5083.485759,21,1030.6992725332616
01/01/2018 15:00,5100.077275,21,908.6695658378084
01/01/2018 16:00,5101.779628,20,701.0904170053681
01/01/2018 17:00,5127.031265,18,389.6078759837911
01/01/2018 18:00,5238.725464,15,102.18129591813451
01/01/2018 19:00,5451.474656,13,0.0
01/01/2018 20:00,5484.945603,12,0.0
01/01/2018 21:00,5479.910035,11,0.0
01/01/2018 22:00,5395.650094,10,0.0
01/01/2018 23:00,5250.637931,10,0.0
01/01/2018 24:00,5072.793596,9,0.0
01/02/2018 01:00,5105.512996,9,0.0
01/02/2018 02:00,5011.840587,9,0.0
01/02/2018 03:00,4964.10607,8,0.0
01/02/2018 04:00,4951.615062,8,0.0
01/02/2018 05:00,4972.134968,8,0.0
01/02/2018 06:00,5129.004256,7,0.0
01/02/2018 07:00,5378.286584,7,0.0
01/02/2018 08:00,5512.890635,8,0.1475552886671439
01/02/2018 09:00,5606.689104,11,194.12566562853743
01/02/2018 10:00,5695.718248,14,495.2811901530709
01/02/2018 11:00,5739.273063,17,860.7441271174238
01/02/2018 12:00,5711.042901,19,983.6680633512318
01/02/2018 13:00,5621.867437,20,1024.3981426684707
01/02/2018 14:00,5543.702175,20,987.8177777885467
01/02/2018 15:00,5527.973034,20,366.33603421262205
01/02/2018 16:00,5538.8118,19,673.4089707030256
01/02/2018 17:00,5616.724563,17,392.2238310512167
01/02/2018 18:00,5785.468625,15,84.1287590561515
01/02/2018 19:00,6034.879655,13,0.0
01/02/2018 20:00,6093.725044,13,0.0
01/02/2018 21:00,6082.712631,12,0.0
01/02/2018 22:00,5989.837881,11,0.0
01/02/2018 23:00,5792.926852,11,0.0
01/02/2018 24:00,5582.647163,11,0.0
01/03/2018 01:00,5174.953784,11,0.0
01/03/2018 02:00,5070.555307,11,0.0
01/03/2018 03:00,5014.424338,11,0.0
01/03/2018 04:00,4995.48577,11,0.0
01/03/2018 05:00,5045.648795,11,0.0
01/03/2018 06:00,5230.918753,11,0.0
01/03/2018 07:00,5526.794633,11,0.0
01/03/2018 08:00,5610.300484,13,0.0
01/03/2018 09:00,5544.424225,17,39.34609968760464
01/03/2018 10:00,5368.268775,20,66.56263560806622
01/03/2018 11:00,5118.117663,21,161.4321591566193
01/03/2018 12:00,4825.427583,22,302.6392337336941
01/03/2018 13:00,4512.651937,23,193.21030380009725
01/03/2018 14:00,4234.77753,24,252.03815049494082
01/03/2018 15:00,3984.357073,23,290.08665342290976
01/03/2018 16:00,3802.836559,23,120.4803761644483
01/03/2018 17:00,3740.212623,22,81.92655198408407
01/03/2018 18:00,3922.999656,20,82.1178548206475
01/03/2018 19:00,4372.909637,18,0.0
01/03/2018 20:00,4585.551589,17,0.0
01/03/2018 21:00,4753.698291,16,0.0
01/03/2018 22:00,4844.834227,16,0.0
01/03/2018 23:00,4787.772993,16,0.0
01/03/2018 24:00,4677.684183,16,0.0
01/04/2018 01:00,4663.923348,16,0.0
01/04/2018 02:00,4643.866094,17,0.0
01/04/2018 03:00,4655.965549,17,0.0
01/04/2018 04:00,4701.253441,16,0.0
