DateTime,Load(MW),Ambient Temperature(C),PV(MW)
01/01/2017 01:00,4490.7813653,4,0.0
01/01/2017 02:00,4370.6568297,4,0.0
01/01/2017 03:00,4210.6500026,4,0.0
01/01/2017 04:00,4088.7130387,3,0.0
01/01/2017 05:00,4021.7570945,3,0.0
01/01/2017 06:00,4045.3003208,3,0.0
01/01/2017 07:00,4156.6659307,3,0.0
01/01/2017 08:00,4286.0821056,4,0.0
01/01/2017 09:00,4441.3570225,6,568.7873117076127
01/01/2017 10:00,4604.2385194,8,1110.945896221411
01/01/2017 11:00,4684.3671632,11,1493.80333667428
01/01/2017 12:00,4772.0207585,12,1718.198002305233
01/01/2017 13:00,4857.10425,13,1802.8131810745097
01/01/2017 14:00,4936.6960459,14,1735.3486969997055
01/01/2017 15:00,5008.4579598,14,1526.2670362046943
01/01/2017 16:00,5085.1886542,13,1175.9605580788987
01/01/2017 17:00,5158.525565,10,665.6651757762836
01/01/2017 18:00,5311.2706466,7,105.02239175684605
01/01/2017 19:00,5683.428701,5,0.0
01/01/2017 20:00,5630.1136271,4,0.0
01/01/2017 21:00,5462.0923311,3,0.0
01/01/2017 22:00,5245.1999277,2,0.0
01/01/2017 23:00,4925.2607612,1,0.0
01/01/2017 24:00,4569.6110573,0,0.0
01/02/2017 01:00,4252.43599,0,0.0
01/02/2017 02:00,4057.9692799,0,0.0
01/02/2017 03:00,3939.5642242,0,0.0
01/02/2017 04:00,3917.0147118,-1,0.0
01/02/2017 05:00,3965.0315145,-1,0.0
01/02/2017 06:00,4112.2705587,-1,0.0
01/02/2017 07:00,4348.90231,-2,0.0
01/02/2017 08:00,4530.6099017,-1,0.0
01/02/2017 09:00,4733.233842,1,611.869277613714
01/02/2017 10:00,4997.4870816,4,1163.9984446346632
01/02/2017 11:00,5224.5550315,7,1539.6292327419928
01/02/2017 12:00,5359.18495,9,1722.9153644535113
01/02/2017 13:00,5409.5914586,11,1725.1906610775093
01/02/2017 14:00,5486.7730513,12,1654.5866554962397
01/02/2017 15:00,5554.6305098,13,1449.5190833475435
01/02/2017 16:00,5615.6909107,12,1120.361228785376
01/02/2017 17:00,5679.5901702,10,642.0719011240302
01/02/2017 18:00,5774.1900403,7,26.84591459883262
01/02/2017 19:00,6100.8641191,7,0.0
01/02/2017 20:00,6003.1271099,6,0.0
01/02/2017 21:00,5801.7151788,6,0.0
01/02/2017 22:00,5495.2245369,5,0.0
01/02/2017 23:00,5077.2738437,5,0.0
01/02/2017 24:00,4622.9941295,4,0.0
01/03/2017 01:00,4319.1835038,4,0.0
01/03/2017 02:00,4140.5942929,3,0.0
01/03/2017 03:00,4088.0602332,3,0.0
01/03/2017 04:00,4139.8660499,3,0.0
01/03/2017 05:00,4294.3525783,2,0.0
01/03/2017 06:00,4764.2546309,2,0.0
01/03/2017 07:00,5494.5305014,2,0.0
01/03/2017 08:00,5840.9281489,3,0.0
01/03/2017 09:00,5778.9876801,5,139.69416323827684
01/03/2017 10:00,5624.0242906,9,388.6057963838963
01/03/2017 11:00,5550.2093382,12,736.4721481586712
01/03/2017 12:00,5485.7763032,14,865.372873036857
01/03/2017 13:00,5456.8867373,15,1016.6568284536243
01/03/2017 14:00,5502.9371162,16,675.1832845229806
01/03/2017 15:00,5525.2590883,17,291.4364099352756
01/03/2017 16:00,5573.845258,16,245.0914618252135
01/03/2017 17:00,5605.4523001,14,45.74509718191719
01/03/2017 18:00,5682.3425378,11,0.0
01/03/2017 19:00,6100.6514303,11,0.0
01/03/2017 20:00,6039.1948868,10,0.0
01/03/2017 21:00,5909.7449751,9,0.0
01/03/2017 22:00,5660.5297672,8,0.0
01/03/2017 23:00,5311.8079937,8,0.0
01/03/2017 24:00,4941.4203924,8,0.0
01/04/2017 01:00,4706.7969534,7,0.0
01/04/2017 02:00,4668.9963885,7,0.0
01/04/2017 03:00,4643.7498605,7,0.0
01/04/2017 04:00,4784.9914878,7,0.0
01/04/2017 05:00,5122.0228473,7,0.0
01/04/2017 06:00,5741.8819371,8,0.0
01/04/2017 07:00,6673.8858866,8,0.0
01/04/2017 08:00,7043.5818821,9,0.0
01/04/2017 09:00,7012.1373475,11,447.64263347469813
01/04/2017 10:00,7003.2948369,13,12.976301058739402
01/04/2017 11:00,6911.2947294,15,87.29640899551055
01/04/2017 12:00,6857.1369017,17,183.810354882559
01/04/2017 13:00,6716.0759254,18,186.47090059402956
01/04/2017 14:00,6552.5580293,18,205.87750017990913
01/04/2017 15:00,6314.7716814,18,178.0930257236773
01/04/2017 16:00,6228.7429418,17,119.7394240111613
01/04/2017 17:00,6334.0243369,16,501.248492657877
01/04/2017 18:00,6798.2256515,14,17.135181308399645
01/04/2017 19:00,7338.2266105,13,0.0
01/04/2017 20:00,7385.7598823,12,0.0
01/04/2017 21:00,7320.1668016,12,0.0
01/04/2017 22:00,7069.1706825,11,0.0
01/04/2017 23:00,6614.3629068,11,0.0
01/04/2017 24:00,6133.3790572,10,0.0
01/05/2017 01:00,5812.6047093,10,0.0
01/05/2017 02:00,5581.3741159,10,0.0
01/05/2017 03:00,5427.6124537,10,0.0
01/05/2017 04:00,5390.2621398,9,0.0
01/05/2017 05:00,5489.2234038,9,0.0
