ept,mw,tmp
2015-01-01 00:00:00,5123.9,5.584
2015-01-01 01:00:00,5123.9,5.219
2015-01-01 02:00:00,4771.1,5.034
2015-01-01 03:00:00,4443.5,4.708
2015-01-01 04:00:00,4234.9,4.353
2015-01-01 05:00:00,4118.2,4.028
2015-01-01 06:00:00,4073.8,3.773
2015-01-01 07:00:00,3920.8,3.549
2015-01-01 08:00:00,3883.8,4.244
2015-01-01 09:00:00,4234.7,6.258
2015-01-01 10:00:00,4633.4,8.374
2015-01-01 11:00:00,4989.1,10.678
2015-01-01 12:00:00,5165.2,12.786
2015-01-01 13:00:00,4934.6,14.082
2015-01-01 14:00:00,4685.4,14.718
2015-01-01 15:00:00,4634.8,14.375
2015-01-01 16:00:00,4685.5,12.396
2015-01-01 17:00:00,5295.0,10.587
2015-01-01 18:00:00,6025.2,9.682
2015-01-01 19:00:00,6235.6,8.92
2015-01-01 20:00:00,6307.9,8.131
2015-01-01 21:00:00,6197.8,7.5
2015-01-01 22:00:00,5997.7,6.983
2015-01-01 23:00:00,5522.4,6.434
2015-01-02 00:00:00,5014.1,6.008
2015-01-02 01:00:00,4617.6,5.694
2015-01-02 02:00:00,4338.6,5.428
2015-01-02 03:00:00,4192.2,5.113
2015-01-02 04:00:00,4132.6,4.745
2015-01-02 05:00:00,4183.2,4.387
2015-01-02 06:00:00,4387.7,4.061
2015-01-02 07:00:00,4627.8,3.811
2015-01-02 08:00:00,5038.4,4.496
2015-01-02 09:00:00,5716.4,6.658
2015-01-02 10:00:00,6053.2,8.49
2015-01-02 11:00:00,6210.0,10.413
2015-01-02 12:00:00,6303.4,12.037
2015-01-02 13:00:00,6171.0,12.922
2015-01-02 14:00:00,6085.5,13.333
2015-01-02 15:00:00,5973.5,13.034
2015-01-02 16:00:00,5991.9,11.439
2015-01-02 17:00:00,6575.0,9.922
2015-01-02 18:00:00,7221.5,9.02
2015-01-02 19:00:00,7404.6,8.28
2015-01-02 20:00:00,7318.9,7.664
2015-01-02 21:00:00,7065.4,7.171
2015-01-02 22:00:00,6690.5,6.69
2015-01-02 23:00:00,6095.7,6.354
2015-01-03 00:00:00,5449.1,6.051
2015-01-03 01:00:00,4961.8,5.789
2015-01-03 02:00:00,4600.9,5.56
2015-01-03 03:00:00,4424.1,5.36
2015-01-03 04:00:00,4333.2,5.187
2015-01-03 05:00:00,4341.4,4.983
2015-01-03 06:00:00,4429.0,4.811
2015-01-03 07:00:00,4477.9,4.619
2015-01-03 08:00:00,4704.1,5.302
2015-01-03 09:00:00,5244.7,7.469
2015-01-03 10:00:00,5565.7,9.46
2015-01-03 11:00:00,5697.4,11.424
2015-01-03 12:00:00,5783.7,12.988
2015-01-03 13:00:00,5692.8,13.932
2015-01-03 14:00:00,5591.2,14.251
2015-01-03 15:00:00,5505.7,13.955
2015-01-03 16:00:00,5466.9,12.272
2015-01-03 17:00:00,6127.1,10.663
2015-01-03 18:00:00,6961.9,9.792
2015-01-03 19:00:00,7192.4,9.106
2015-01-03 20:00:00,7172.0,8.486
2015-01-03 21:00:00,6864.4,7.969
2015-01-03 22:00:00,6543.4,7.465
2015-01-03 23:00:00,6006.9,6.909
2015-01-04 00:00:00,5390.4,6.374
2015-01-04 01:00:00,4887.7,5.898
2015-01-04 02:00:00,4560.1,5.503
2015-01-04 03:00:00,4379.5,5.156
2015-01-04 04:00:00,4282.1,4.92
2015-01-04 05:00:00,4273.0,4.615
2015-01-04 06:00:00,4317.7,4.329
2015-01-04 07:00:00,4282.9,4.114
2015-01-04 08:00:00,4384.1,4.952
2015-01-04 09:00:00,4855.2,7.185
2015-01-04 10:00:00,5268.5,9.084
2015-01-04 11:00:00,5567.3,11.184
2015-01-04 12:00:00,5748.6,13.042
2015-01-04 13:00:00,5587.9,14.131
2015-01-04 14:00:00,5384.0,14.618
2015-01-04 15:00:00,5257.8,14.314
2015-01-04 16:00:00,5255.5,12.744
2015-01-04 17:00:00,5882.3,11.298
2015-01-04 18:00:00,6810.7,10.516
2015-01-04 19:00:00,7144.8,9.852
2015-01-04 20:00:00,7170.8,9.281
2015-01-04 21:00:00,6955.9,8.787
2015-01-04 22:00:00,6562.4,8.294
2015-01-04 23:00:00,5864.9,7.801
2015-01-05 00:00:00,5303.1,7.367
2015-01-05 01:00:00,4831.0,7.069
2015-01-05 02:00:00,4553.7,6.868
2015-01-05 03:00:00,4437.2,6.673
2015-01-05 04:00:00,4397.6,6.541
2015-01-05 05:00:00,4510.2,6.304
2015-01-05 06:00:00,4896.5,5.973
2015-01-05 07:00:00,5617.0,5.663
2015-01-05 08:00:00,6402.3,6.097
2015-01-05 09:00:00,7051.8,7.939
2015-01-05 10:00:00,7245.3,9.535
2015-01-05 11:00:00,7341.7,11.169
2015-01-05 12:00:00,7187.9,12.213
2015-01-05 13:00:00,7066.7,12.74
2015-01-05 14:00:00,7137.7,12.765
2015-01-05 15:00:00,7089.5,12.325
2015-01-05 16:00:00,7137.6,10.687
2015-01-05 17:00:00,7544.6,8.966
2015-01-05 18:00:00,8147.1,8.59
2015-01-05 19:00:00,8322.1,8.458
2015-01-05 20:00:00,8190.6,8.433
2015-01-05 21:00:00,7880.0,8.386
2015-01-05 22:00:00,7352.4,8.353
2015-01-05 23:00:00,6510.7,8.349
2015-01-06 00:00:00,5740.7,8.376
2015-01-06 01:00:00,5270.9,8.415
2015-01-06 02:00:00,4964.8,8.426
2015-01-06 03:00:00,4851.3,8.388
2015-01-06 04:00:00,4818.9,8.308
2015-01-06 05:00:00,4877.1,8.265
2015-01-06 06:00:00,5197.9,8.206
2015-01-06 07:00:00,5855.4,8.077
2015-01-06 08:00:00,6693.5,8.202
2015-01-06 09:00:00,7261.1,9.081
2015-01-06 10:00:00,7406.0,10.094
2015-01-06 11:00:00,7466.3,11.086
2015-01-06 12:00:00,7235.2,11.987
2015-01-06 13:00:00,7055.4,12.604
2015-01-06 14:00:00,7150.5,12.867
2015-01-06 15:00:00,7067.1,12.659
2015-01-06 16:00:00,7089.5,11.689
2015-01-06 17:00:00,7450.8,10.7
2015-01-06 18:00:00,8082.2,10.205
2015-01-06 19:00:00,8267.5,9.63
2015-01-06 20:00:00,8205.7,8.869
2015-01-06 21:00:00,7905.3,8.12
2015-01-06 22:00:00,7370.9,7.412
2015-01-06 23:00:00,6573.7,6.782
2015-01-07 00:00:00,5825.1,6.223
2015-01-07 01:00:00,5312.4,5.783
2015-01-07 02:00:00,5045.8,5.342
2015-01-07 03:00:00,4904.0,4.918
2015-01-07 04:00:00,4859.0,4.634
2015-01-07 05:00:00,4930.3,4.486
2015-01-07 06:00:00,5278.8,4.226
2015-01-07 07:00:00,6015.3,3.949
2015-01-07 08:00:00,6857.7,4.261
2015-01-07 09:00:00,7437.8,5.472
2015-01-07 10:00:00,7573.5,7.078
2015-01-07 11:00:00,7673.7,8.875
2015-01-07 12:00:00,7509.9,10.258
2015-01-07 13:00:00,7362.3,11.189
2015-01-07 14:00:00,7465.1,11.568
2015-01-07 15:00:00,7441.5,11.489
2015-01-07 16:00:00,7501.5,10.254
2015-01-07 17:00:00,7810.3,8.709
2015-01-07 18:00:00,8380.3,8.031
2015-01-07 19:00:00,8577.9,7.423
2015-01-07 20:00:00,8467.4,6.854
2015-01-07 21:00:00,8147.7,6.306
2015-01-07 22:00:00,7684.4,5.854
2015-01-07 23:00:00,6836.4,5.377
2015-01-08 00:00:00,6047.2,4.941
2015-01-08 01:00:00,5531.3,4.527
2015-01-08 02:00:00,5255.4,4.24
2015-01-08 03:00:00,5121.0,3.992
2015-01-08 04:00:00,5076.9,3.816
2015-01-08 05:00:00,5082.6,3.64
2015-01-08 06:00:00,5396.1,3.509
2015-01-08 07:00:00,6189.2,3.405
2015-01-08 08:00:00,7083.4,4.284
2015-01-08 09:00:00,7637.9,6.062
2015-01-08 10:00:00,7776.2,7.884
2015-01-08 11:00:00,7878.9,10.157
2015-01-08 12:00:00,7641.8,11.973
2015-01-08 13:00:00,7417.1,13.065
2015-01-08 14:00:00,7510.2,13.54
2015-01-08 15:00:00,7415.0,13.349
2015-01-08 16:00:00,7396.8,11.53
2015-01-08 17:00:00,7636.2,9.552
2015-01-08 18:00:00,8302.5,8.803
2015-01-08 19:00:00,8535.0,8.269
2015-01-08 20:00:00,8445.8,7.787
2015-01-08 21:00:00,8149.7,7.263
2015-01-08 22:00:00,7681.0,6.79
2015-01-08 23:00:00,6811.6,6.485
2015-01-09 00:00:00,6064.8,6.144
2015-01-09 01:00:00,5592.4,5.87
2015-01-09 02:00:00,5300.3,5.569
2015-01-09 03:00:00,5149.5,5.145
2015-01-09 04:00:00,5096.7,4.793
2015-01-09 05:00:00,5155.9,4.511
2015-01-09 06:00:00,5491.0,4.155
2015-01-09 07:00:00,6184.6,3.896
2015-01-09 08:00:00,7066.1,4.651
2015-01-09 09:00:00,7562.1,6.533
2015-01-09 10:00:00,7654.6,8.81
2015-01-09 11:00:00,7706.2,11.255
2015-01-09 12:00:00,7490.3,13.182
2015-01-09 13:00:00,7315.2,14.243
2015-01-09 14:00:00,7310.0,14.687
2015-01-09 15:00:00,7214.3,14.478
2015-01-09 16:00:00,7140.9,12.534
2015-01-09 17:00:00,7370.6,10.41
2015-01-09 18:00:00,8019.0,9.492
2015-01-09 19:00:00,8195.6,8.807
2015-01-09 20:00:00,8068.5,8.206
2015-01-09 21:00:00,7770.0,7.628
2015-01-09 22:00:00,7418.3,7.181
2015-01-09 23:00:00,6706.5,6.785
2015-01-10 00:00:00,6004.3,6.46
2015-01-10 01:00:00,5534.1,6.111
2015-01-10 02:00:00,5212.8,5.845
2015-01-10 03:00:00,5049.5,5.664
2015-01-10 04:00:00,4948.3,5.529
2015-01-10 05:00:00,4873.0,5.467
2015-01-10 06:00:00,4892.8,5.445
2015-01-10 07:00:00,5033.1,5.323
2015-01-10 08:00:00,5251.6,6.156
2015-01-10 09:00:00,5817.6,8.328
