ept,potential
2015-01-08 00:00:00,197.8112903225808
2015-01-08 01:00:00,170.5003225806447
2015-01-08 02:00:00,218.806129032258
2015-01-08 03:00:00,195.8829032258064
2015-01-08 04:00:00,310.4100000000001
2015-01-08 05:00:00,471.05903225806446
2015-01-08 06:00:00,554.1748387096775
2015-01-08 07:00:00,502.33193548387067
2015-01-08 08:00:00,437.940322580645
2015-01-08 09:00:00,342.5532258064518
2015-01-08 10:00:00,308.433870967742
2015-01-08 11:00:00,348.086129032258
2015-01-08 12:00:00,459.2980645161288
2015-01-08 13:00:00,440.5100000000002
2015-01-08 14:00:00,402.93774193548415
2015-01-08 15:00:00,459.1380645161289
2015-01-08 16:00:00,450.1290322580644
2015-01-08 17:00:00,420.3754838709681
2015-01-08 18:00:00,407.7370967741933
2015-01-08 19:00:00,321.5100000000002
2015-01-08 20:00:00,228.44322580645144
2015-01-08 21:00:00,200.1016129032255
2015-01-08 22:00:00,196.8925806451614
2015-01-08 23:00:00,169.41129032258095
2015-01-09 00:00:00,128.75129032258064
2015-01-09 01:00:00,162.33032258064486
2015-01-09 02:00:00,142.4161290322579
2015-01-09 03:00:00,201.3129032258064
2015-01-09 04:00:00,258.0200000000002
2015-01-09 05:00:00,443.20903225806455
2015-01-09 06:00:00,533.9048387096775
2015-01-09 07:00:00,481.2619354838705
2015-01-09 08:00:00,409.22032258064496
2015-01-09 09:00:00,350.38322580645195
2015-01-09 10:00:00,345.61387096774206
2015-01-09 11:00:00,343.9061290322581
2015-01-09 12:00:00,396.9480645161286
2015-01-09 13:00:00,402.9200000000001
2015-01-09 14:00:00,417.94774193548415
2015-01-09 15:00:00,449.028064516129
2015-01-09 16:00:00,422.5990322580644
2015-01-09 17:00:00,370.40548387096806
2015-01-09 18:00:00,286.11709677419344
2015-01-09 19:00:00,247.5400000000004
2015-01-09 20:00:00,80.20322580645143
2015-01-09 21:00:00,38.97161290322538
2015-01-09 22:00:00,15.712580645161324
2015-01-09 23:00:00,163.621290322581
2015-01-10 00:00:00,142.47129032258067
2015-01-10 01:00:00,132.72032258064473
2015-01-10 02:00:00,130.53612903225803
2015-01-10 03:00:00,154.1729032258063
2015-01-10 04:00:00,130.07000000000016
2015-01-10 05:00:00,175.2590322580645
2015-01-10 06:00:00,202.04483870967732
2015-01-10 07:00:00,65.82193548387067
2015-01-10 08:00:00,18.41032258064501
2015-01-10 09:00:00,1.6432258064519374
2015-01-10 10:00:00,0.0
2015-01-10 11:00:00,140.076129032258
2015-01-10 12:00:00,134.4980645161288
2015-01-10 13:00:00,148.76000000000022
2015-01-10 14:00:00,141.27774193548407
2015-01-10 15:00:00,36.62806451612892
2015-01-10 16:00:00,30.729032258064308
2015-01-10 17:00:00,35.09548387096811
2015-01-10 18:00:00,25.15709677419341
2015-01-10 19:00:00,93.6700000000003
2015-01-10 20:00:00,55.82322580645132
2015-01-10 21:00:00,67.00161290322535
2015-01-10 22:00:00,39.89258064516139
2015-01-10 23:00:00,73.05129032258083
2015-01-11 00:00:00,52.25129032258064
2015-01-11 01:00:00,46.09032258064485
2015-01-11 02:00:00,52.58612903225799
2015-01-11 03:00:00,38.532903225806194
2015-01-11 04:00:00,35.63000000000011
2015-01-11 05:00:00,14.109032258064644
2015-01-11 06:00:00,0.0
2015-01-11 07:00:00,36.95193548387056
2015-01-11 08:00:00,69.50032258064516
2015-01-11 09:00:00,133.97322580645186
2015-01-11 10:00:00,201.153870967742
2015-01-11 11:00:00,170.566129032258
2015-01-11 12:00:00,172.2680645161288
2015-01-11 13:00:00,157.69000000000003
2015-01-11 14:00:00,130.05774193548405
2015-01-11 15:00:00,123.538064516129
2015-01-11 16:00:00,0.0
2015-01-11 17:00:00,0.0
2015-01-11 18:00:00,109.50709677419354
2015-01-11 19:00:00,71.00000000000023
2015-01-11 20:00:00,74.31322580645133
2015-01-11 21:00:00,48.10161290322549
2015-01-11 22:00:00,76.9925806451613
2015-01-11 23:00:00,81.38129032258098
2015-01-12 00:00:00,42.35129032258078
2015-01-12 01:00:00,42.530322580644906
2015-01-12 02:00:00,53.89612903225793
2015-01-12 03:00:00,81.5229032258062
2015-01-12 04:00:00,202.11000000000013
2015-01-12 05:00:00,435.6590322580646
2015-01-12 06:00:00,510.31483870967736
2015-01-12 07:00:00,287.6519354838706
2015-01-12 08:00:00,194.170322580645
2015-01-12 09:00:00,95.98322580645186
2015-01-12 10:00:00,199.4538709677422
2015-01-12 11:00:00,227.42612903225813
2015-01-12 12:00:00,322.2180645161286
2015-01-12 13:00:00,239.55000000000013
2015-01-12 14:00:00,211.117741935484
2015-01-12 15:00:00,329.3980645161289
2015-01-12 16:00:00,389.3690322580644
2015-01-12 17:00:00,352.92548387096804
2015-01-12 18:00:00,353.97709677419334
2015-01-12 19:00:00,269.2800000000004
2015-01-12 20:00:00,217.20322580645143
2015-01-12 21:00:00,173.74161290322536
2015-01-12 22:00:00,181.80258064516124
2015-01-12 23:00:00,138.52129032258085
2015-01-13 00:00:00,131.60129032258078
2015-01-13 01:00:00,137.45032258064475
2015-01-13 02:00:00,151.90612903225792
2015-01-13 03:00:00,160.4229032258063
2015-01-13 04:00:00,243.1700000000003
2015-01-13 05:00:00,436.69903225806456
2015-01-13 06:00:00,516.3448387096773
2015-01-13 07:00:00,429.96193548387055
2015-01-13 08:00:00,310.7903225806451
2015-01-13 09:00:00,195.4232258064519
2015-01-13 10:00:00,168.38387096774204
2015-01-13 11:00:00,191.4661290322581
2015-01-13 12:00:00,314.0480645161288
2015-01-13 13:00:00,301.6200000000001
2015-01-13 14:00:00,323.19774193548415
2015-01-13 15:00:00,316.1180645161289
2015-01-13 16:00:00,247.1590322580644
2015-01-13 17:00:00,219.15548387096808
2015-01-13 18:00:00,202.7670967741936
2015-01-13 19:00:00,138.51000000000022
2015-01-13 20:00:00,87.58322580645131
2015-01-13 21:00:00,60.66161290322543
2015-01-13 22:00:00,0.0
2015-01-13 23:00:00,5.401290322580962
2015-01-14 00:00:00,0.0
2015-01-14 01:00:00,0.0
2015-01-14 02:00:00,134.13612903225794
2015-01-14 03:00:00,183.14290322580632
2015-01-14 04:00:00,258.8600000000001
2015-01-14 05:00:00,462.2690322580645
2015-01-14 06:00:00,501.9948387096774
2015-01-14 07:00:00,441.9119354838706
2015-01-14 08:00:00,323.7903225806451
2015-01-14 09:00:00,231.613225806452
2015-01-14 10:00:00,205.7738709677421
2015-01-14 11:00:00,229.7561290322581
2015-01-14 12:00:00,334.4880645161286
2015-01-14 13:00:00,323.0500000000002
2015-01-14 14:00:00,332.1377419354842
2015-01-14 15:00:00,389.59806451612894
2015-01-14 16:00:00,375.6290322580644
2015-01-14 17:00:00,354.30548387096815
2015-01-14 18:00:00,316.2870967741935
2015-01-14 19:00:00,275.63000000000034
2015-01-14 20:00:00,180.26322580645137
2015-01-14 21:00:00,187.9416129032254
2015-01-14 22:00:00,167.46258064516132
2015-01-14 23:00:00,175.70129032258092
2015-01-15 00:00:00,165.10129032258078
2015-01-15 01:00:00,151.7803225806449
2015-01-15 02:00:00,195.606129032258
2015-01-15 03:00:00,200.8429032258064
2015-01-15 04:00:00,283.24000000000024
2015-01-15 05:00:00,453.7590322580645
2015-01-15 06:00:00,529.9048387096775
2015-01-15 07:00:00,452.21193548387055
2015-01-15 08:00:00,350.11032258064506
2015-01-15 09:00:00,283.72322580645186
2015-01-15 10:00:00,268.2138709677422
2015-01-15 11:00:00,258.88612903225817
