ept,potential
2015-01-08 00:00:00,110.62727272727273
2015-01-08 01:00:00,112.35454545454542
2015-01-08 02:00:00,115.13090909090909
2015-01-08 03:00:00,119.26
2015-01-08 04:00:00,122.6472727272727
2015-01-08 05:00:00,131.9963636363637
2015-01-08 06:00:00,149.79818181818175
2015-01-08 07:00:00,152.26181818181811
2015-01-08 08:00:00,136.91454545454542
2015-01-08 09:00:00,128.28545454545457
2015-01-08 10:00:00,124.37090909090917
2015-01-08 11:00:00,121.56363636363623
2015-01-08 12:00:00,114.42545454545456
2015-01-08 13:00:00,106.17272727272716
2015-01-08 14:00:00,104.52909090909094
2015-01-08 15:00:00,102.82
2015-01-08 16:00:00,116.29090909090912
2015-01-08 17:00:00,137.3709090909091
2015-01-08 18:00:00,142.25636363636346
2015-01-08 19:00:00,145.62181818181813
2015-01-08 20:00:00,139.98727272727265
2015-01-08 21:00:00,135.81636363636375
2015-01-08 22:00:00,107.27999999999992
2015-01-08 23:00:00,92.15818181818184
2015-01-09 00:00:00,83.22727272727275
2015-01-09 01:00:00,78.5545454545454
2015-01-09 02:00:00,76.23090909090911
2015-01-09 03:00:00,79.66000000000003
2015-01-09 04:00:00,77.94727272727272
2015-01-09 05:00:00,81.59636363636372
2015-01-09 06:00:00,95.1981818181818
2015-01-09 07:00:00,103.16181818181816
2015-01-09 08:00:00,101.01454545454544
2015-01-09 09:00:00,107.88545454545454
2015-01-09 10:00:00,109.97090909090912
2015-01-09 11:00:00,94.46363636363628
2015-01-09 12:00:00,85.52545454545452
2015-01-09 13:00:00,80.67272727272717
2015-01-09 14:00:00,74.82909090909095
2015-01-09 15:00:00,72.12
2015-01-09 16:00:00,70.99090909090916
2015-01-09 17:00:00,83.97090909090912
2015-01-09 18:00:00,83.6563636363635
2015-01-09 19:00:00,70.72181818181815
2015-01-09 20:00:00,65.98727272727263
2015-01-09 21:00:00,67.91636363636371
2015-01-09 22:00:00,68.87999999999994
2015-01-09 23:00:00,66.4581818181818
2015-01-10 00:00:00,66.92727272727274
2015-01-10 01:00:00,64.2545454545454
2015-01-10 02:00:00,69.83090909090913
2015-01-10 03:00:00,71.66000000000003
2015-01-10 04:00:00,72.74727272727273
2015-01-10 05:00:00,66.4963636363637
2015-01-10 06:00:00,59.298181818181774
2015-01-10 07:00:00,62.4618181818181
2015-01-10 08:00:00,81.21454545454543
2015-01-10 09:00:00,89.88545454545454
2015-01-10 10:00:00,88.97090909090912
2015-01-10 11:00:00,89.16363636363627
2015-01-10 12:00:00,87.62545454545455
2015-01-10 13:00:00,81.7727272727272
2015-01-10 14:00:00,77.52909090909094
2015-01-10 15:00:00,73.01999999999998
2015-01-10 16:00:00,79.79090909090911
2015-01-10 17:00:00,93.67090909090916
2015-01-10 18:00:00,95.55636363636351
2015-01-10 19:00:00,93.12181818181811
2015-01-10 20:00:00,92.78727272727264
2015-01-10 21:00:00,102.01636363636374
2015-01-10 22:00:00,98.37999999999994
2015-01-10 23:00:00,98.35818181818183
2015-01-11 00:00:00,83.22727272727275
2015-01-11 01:00:00,80.0545454545454
2015-01-11 02:00:00,77.03090909090912
2015-01-11 03:00:00,79.75999999999999
2015-01-11 04:00:00,78.74727272727273
2015-01-11 05:00:00,71.19636363636369
2015-01-11 06:00:00,55.098181818181786
2015-01-11 07:00:00,54.4618181818181
2015-01-11 08:00:00,62.81454545454545
2015-01-11 09:00:00,69.08545454545452
2015-01-11 10:00:00,81.77090909090913
2015-01-11 11:00:00,86.06363636363625
2015-01-11 12:00:00,85.22545454545457
2015-01-11 13:00:00,79.67272727272717
2015-01-11 14:00:00,75.6290909090909
2015-01-11 15:00:00,68.32
2015-01-11 16:00:00,67.99090909090916
2015-01-11 17:00:00,74.37090909090915
2015-01-11 18:00:00,67.35636363636348
2015-01-11 19:00:00,65.12181818181813
2015-01-11 20:00:00,56.08727272727265
2015-01-11 21:00:00,46.91636363636371
2015-01-11 22:00:00,37.17999999999995
2015-01-11 23:00:00,29.558181818181826
2015-01-12 00:00:00,21.02727272727276
2015-01-12 01:00:00,25.95454545454544
2015-01-12 02:00:00,30.33090909090913
2015-01-12 03:00:00,23.360000000000014
2015-01-12 04:00:00,19.44727272727272
2015-01-12 05:00:00,25.296363636363708
2015-01-12 06:00:00,29.19818181818181
2015-01-12 07:00:00,31.56181818181813
2015-01-12 08:00:00,44.11454545454541
2015-01-12 09:00:00,52.78545454545457
2015-01-12 10:00:00,66.57090909090914
2015-01-12 11:00:00,78.36363636363626
2015-01-12 12:00:00,83.32545454545453
2015-01-12 13:00:00,82.87272727272722
2015-01-12 14:00:00,80.52909090909094
2015-01-12 15:00:00,71.62
2015-01-12 16:00:00,71.79090909090911
2015-01-12 17:00:00,66.47090909090912
2015-01-12 18:00:00,60.45636363636351
2015-01-12 19:00:00,52.32181818181817
2015-01-12 20:00:00,39.78727272727264
2015-01-12 21:00:00,32.61636363636376
2015-01-12 22:00:00,25.079999999999927
2015-01-12 23:00:00,19.4581818181818
2015-01-13 00:00:00,11.327272727272714
2015-01-13 01:00:00,11.654545454545428
2015-01-13 02:00:00,20.83090909090913
2015-01-13 03:00:00,13.660000000000023
2015-01-13 04:00:00,20.647272727272707
2015-01-13 05:00:00,35.09636363636372
2015-01-13 06:00:00,55.99818181818176
2015-01-13 07:00:00,64.56181818181813
2015-01-13 08:00:00,60.31454545454545
2015-01-13 09:00:00,53.48545454545456
2015-01-13 10:00:00,52.37090909090915
2015-01-13 11:00:00,56.36363636363626
2015-01-13 12:00:00,57.62545454545455
2015-01-13 13:00:00,59.07272727272721
2015-01-13 14:00:00,60.42909090909092
2015-01-13 15:00:00,65.62
2015-01-13 16:00:00,74.09090909090912
2015-01-13 17:00:00,93.07090909090914
2015-01-13 18:00:00,105.55636363636351
2015-01-13 19:00:00,108.32181818181816
2015-01-13 20:00:00,108.78727272727264
2015-01-13 21:00:00,108.91636363636373
2015-01-13 22:00:00,91.57999999999991
2015-01-13 23:00:00,80.15818181818184
2015-01-14 00:00:00,79.12727272727273
2015-01-14 01:00:00,82.5545454545454
2015-01-14 02:00:00,91.63090909090909
2015-01-14 03:00:00,82.75999999999999
2015-01-14 04:00:00,89.94727272727272
2015-01-14 05:00:00,113.59636363636372
2015-01-14 06:00:00,126.6981818181818
2015-01-14 07:00:00,127.26181818181811
2015-01-14 08:00:00,112.31454545454544
2015-01-14 09:00:00,104.68545454545456
2015-01-14 10:00:00,98.77090909090911
2015-01-14 11:00:00,91.56363636363623
2015-01-14 12:00:00,83.82545454545453
2015-01-14 13:00:00,77.67272727272717
2015-01-14 14:00:00,73.02909090909094
2015-01-14 15:00:00,72.91999999999996
2015-01-14 16:00:00,74.69090909090914
2015-01-14 17:00:00,90.77090909090911
2015-01-14 18:00:00,96.55636363636351
2015-01-14 19:00:00,84.32181818181817
2015-01-14 20:00:00,77.58727272727265
2015-01-14 21:00:00,69.41636363636371
2015-01-14 22:00:00,52.47999999999996
2015-01-14 23:00:00,63.85818181818183
2015-01-15 00:00:00,38.127272727272725
2015-01-15 01:00:00,43.65454545454543
2015-01-15 02:00:00,44.23090909090911
2015-01-15 03:00:00,47.75999999999999
2015-01-15 04:00:00,53.64727272727271
2015-01-15 05:00:00,59.196363636363685
2015-01-15 06:00:00,80.29818181818177
2015-01-15 07:00:00,75.86181818181814
2015-01-15 08:00:00,59.21454545454543
2015-01-15 09:00:00,46.885454545454536
2015-01-15 10:00:00,35.47090909090912
2015-01-15 11:00:00,49.36363636363626
2015-01-15 12:00:00,42.02545454545452
2015-01-15 13:00:00,37.972727272727184
2015-01-15 14:00:00,36.72909090909093
2015-01-15 15:00:00,33.51999999999998
2015-01-15 16:00:00,36.79090909090911
2015-01-15 17:00:00,52.87090909090915
2015-01-15 18:00:00,61.95636363636351
2015-01-15 19:00:00,64.52181818181816
2015-01-15 20:00:00,65.78727272727264
2015-01-15 21:00:00,64.41636363636371
2015-01-15 22:00:00,41.37999999999994
2015-01-15 23:00:00,52.75818181818181
2015-01-16 00:00:00,39.42727272727274
2015-01-16 01:00:00,42.054545454545405
2015-01-16 02:00:00,35.83090909090913
2015-01-16 03:00:00,33.25999999999999
2015-01-16 04:00:00,30.54727272727274
2015-01-16 05:00:00,53.59636363636372
2015-01-16 06:00:00,69.49818181818176
2015-01-16 07:00:00,65.66181818181815
2015-01-16 08:00:00,60.41454545454542
2015-01-16 09:00:00,45.98545454545456
2015-01-16 10:00:00,37.97090909090912
2015-01-16 11:00:00,36.16363636363627
2015-01-16 12:00:00,32.125454545454545
2015-01-16 13:00:00,30.772727272727195
2015-01-16 14:00:00,35.02909090909094
2015-01-16 15:00:00,37.51999999999998
2015-01-16 16:00:00,46.59090909090912
2015-01-16 17:00:00,55.87090909090915
2015-01-16 18:00:00,58.95636363636351
2015-01-16 19:00:00,62.22181818181815
2015-01-16 20:00:00,63.38727272727266
2015-01-16 21:00:00,66.91636363636371
2015-01-16 22:00:00,75.67999999999995
2015-01-16 23:00:00,72.85818181818183
2015-01-17 00:00:00,67.22727272727275
2015-01-17 01:00:00,65.7545454545454
2015-01-17 02:00:00,72.4309090909091
2015-01-17 03:00:00,68.66000000000003
2015-01-17 04:00:00,67.94727272727272
2015-01-17 05:00:00,67.9963636363637
2015-01-17 06:00:00,69.49818181818176
2015-01-17 07:00:00,75.86181818181814
2015-01-17 08:00:00,89.81454545454545
2015-01-17 09:00:00,80.38545454545454
2015-01-17 10:00:00,78.27090909090913
2015-01-17 11:00:00,75.36363636363626
2015-01-17 12:00:00,68.12545454545455
2015-01-17 13:00:00,46.07272727272721
2015-01-17 14:00:00,36.22909090909093
2015-01-17 15:00:00,28.620000000000005
2015-01-17 16:00:00,39.59090909090912
2015-01-17 17:00:00,37.77090909090913
2015-01-17 18:00:00,38.65636363636349
2015-01-17 19:00:00,43.02181818181816
2015-01-17 20:00:00,40.88727272727266
2015-01-17 21:00:00,48.016363636363735
2015-01-17 22:00:00,51.07999999999993
2015-01-17 23:00:00,56.658181818181845
2015-01-18 00:00:00,55.72727272727275
2015-01-18 01:00:00,36.15454545454543
2015-01-18 02:00:00,37.03090909090912
2015-01-18 03:00:00,46.860000000000014
2015-01-18 04:00:00,43.04727272727274
2015-01-18 05:00:00,32.09636363636372
2015-01-18 06:00:00,14.798181818181774
2015-01-18 07:00:00,6.361818181818137
2015-01-18 08:00:00,22.114545454545407
2015-01-18 09:00:00,39.885454545454536
2015-01-18 10:00:00,52.17090909090916
2015-01-18 11:00:00,73.06363636363625
2015-01-18 12:00:00,83.32545454545453
2015-01-18 13:00:00,86.47272727272718
2015-01-18 14:00:00,77.92909090909092
2015-01-18 15:00:00,72.01999999999998
2015-01-18 16:00:00,60.99090909090916
2015-01-18 17:00:00,50.67090909090916
2015-01-18 18:00:00,35.05636363636353
2015-01-18 19:00:00,25.22181818181815
2015-01-18 20:00:00,15.787272727272637
2015-01-18 21:00:00,12.716363636363724
2015-01-18 22:00:00,26.67999999999995
2015-01-18 23:00:00,3.058181818181822
2015-01-19 00:00:00,0.0
2015-01-19 01:00:00,6.154545454545428
2015-01-19 02:00:00,9.53090909090912
2015-01-19 03:00:00,11.560000000000002
2015-01-19 04:00:00,9.347272727272696
2015-01-19 05:00:00,6.796363636363708
2015-01-19 06:00:00,1.998181818181763
2015-01-19 07:00:00,3.361818181818137
2015-01-19 08:00:00,11.51454545454544
2015-01-19 09:00:00,18.585454545454525
2015-01-19 10:00:00,22.37090909090915
2015-01-19 11:00:00,29.76363636363629
2015-01-19 12:00:00,27.725454545454568
2015-01-19 13:00:00,30.272727272727195
2015-01-19 14:00:00,31.02909090909094
2015-01-19 15:00:00,25.120000000000005
2015-01-19 16:00:00,26.29090909090911
2015-01-19 17:00:00,32.77090909090913
2015-01-19 18:00:00,32.456363636363506
2015-01-19 19:00:00,29.821818181818173
2015-01-19 20:00:00,25.38727272727266
2015-01-19 21:00:00,23.216363636363724
2015-01-19 22:00:00,13.47999999999996
2015-01-19 23:00:00,10.158181818181845
2015-01-20 00:00:00,9.327272727272714
2015-01-20 01:00:00,15.254545454545394
2015-01-20 02:00:00,13.430909090909095
2015-01-20 03:00:00,12.960000000000036
2015-01-20 04:00:00,14.647272727272709
2015-01-20 05:00:00,28.196363636363685
2015-01-20 06:00:00,45.798181818181774
2015-01-20 07:00:00,42.16181818181815
2015-01-20 08:00:00,33.41454545454542
2015-01-20 09:00:00,22.28545454545457
2015-01-20 10:00:00,20.170909090909163
2015-01-20 11:00:00,20.963636363636283
2015-01-20 12:00:00,21.825454545454534
2015-01-20 13:00:00,21.67272727272717
2015-01-20 14:00:00,20.229090909090928
