ept,potential
2015-01-08 00:00:00,897.4299999999985
2015-01-08 01:00:00,746.3541304347827
2015-01-08 02:00:00,572.6432608695641
2015-01-08 03:00:00,484.6547826086981
2015-01-08 04:00:00,426.5241304347837
2015-01-08 05:00:00,754.5106521739144
2015-01-08 06:00:00,1519.9567391304345
2015-01-08 07:00:00,2385.4284782608693
2015-01-08 08:00:00,2562.8965217391305
2015-01-08 09:00:00,2388.631304347828
2015-01-08 10:00:00,2297.6315217391293
2015-01-08 11:00:00,2192.142391304348
2015-01-08 12:00:00,1732.0176086956535
2015-01-08 13:00:00,1679.7871739130414
2015-01-08 14:00:00,1677.171956521738
2015-01-08 15:00:00,1691.1554347826104
2015-01-08 16:00:00,1773.9834782608714
2015-01-08 17:00:00,1823.33391304348
2015-01-08 18:00:00,1795.38543478261
2015-01-08 19:00:00,1606.145652173911
2015-01-08 20:00:00,1490.95652173913
2015-01-08 21:00:00,1287.6713043478258
2015-01-08 22:00:00,1061.3765217391292
2015-01-08 23:00:00,705.942608695651
2015-01-09 00:00:00,407.6499999999987
2015-01-09 01:00:00,204.86413043478296
2015-01-09 02:00:00,63.59326086956389
2015-01-09 03:00:00,14.744782608697278
2015-01-09 04:00:00,96.61413043478387
2015-01-09 05:00:00,403.3006521739144
2015-01-09 06:00:00,1240.7367391304342
2015-01-09 07:00:00,2099.37847826087
2015-01-09 08:00:00,2372.95652173913
2015-01-09 09:00:00,2230.6613043478283
2015-01-09 10:00:00,2208.3515217391305
2015-01-09 11:00:00,2280.162391304347
2015-01-09 12:00:00,1913.7676086956533
2015-01-09 13:00:00,1848.6771739130409
2015-01-09 14:00:00,1870.6819565217384
2015-01-09 15:00:00,1778.9454347826097
2015-01-09 16:00:00,1746.5634782608713
2015-01-09 17:00:00,1689.5839130434797
2015-01-09 18:00:00,1574.47543478261
2015-01-09 19:00:00,1374.145652173911
2015-01-09 20:00:00,1167.1365217391303
2015-01-09 21:00:00,992.6713043478258
2015-01-09 22:00:00,874.3065217391295
2015-01-09 23:00:00,532.442608695651
2015-01-10 00:00:00,155.4399999999987
2015-01-10 01:00:00,0.0
2015-01-10 02:00:00,0.0
2015-01-10 03:00:00,0.0
2015-01-10 04:00:00,0.0
2015-01-10 05:00:00,0.0
2015-01-10 06:00:00,25.166739130434507
2015-01-10 07:00:00,0.0
2015-01-10 08:00:00,0.0
2015-01-10 09:00:00,46.66130434782826
2015-01-10 10:00:00,23.001521739130112
2015-01-10 11:00:00,0.0
2015-01-10 12:00:00,0.0
2015-01-10 13:00:00,75.65717391304133
2015-01-10 14:00:00,0.0
2015-01-10 15:00:00,19.175434782609955
2015-01-10 16:00:00,16.86347826087058
2015-01-10 17:00:00,334.9539130434787
2015-01-10 18:00:00,470.6554347826104
2015-01-10 19:00:00,274.5856521739115
2015-01-10 20:00:00,209.16652173913008
2015-01-10 21:00:00,152.81130434782608
2015-01-10 22:00:00,143.9965217391291
2015-01-10 23:00:00,93.02260869565087
2015-01-11 00:00:00,0.0
2015-01-11 01:00:00,0.0
2015-01-11 02:00:00,0.0
2015-01-11 03:00:00,0.0
2015-01-11 04:00:00,0.0
2015-01-11 05:00:00,0.0
2015-01-11 06:00:00,0.0
2015-01-11 07:00:00,0.0
2015-01-11 08:00:00,0.0
2015-01-11 09:00:00,102.53130434782815
2015-01-11 10:00:00,137.02152173912964
2015-01-11 11:00:00,203.59239130434707
2015-01-11 12:00:00,199.827608695653
2015-01-11 13:00:00,165.47717391304195
2015-01-11 14:00:00,154.3919565217384
2015-01-11 15:00:00,131.91543478260974
2015-01-11 16:00:00,33.453478260870725
2015-01-11 17:00:00,414.6739130434789
2015-01-11 18:00:00,636.8554347826102
2015-01-11 19:00:00,729.0156521739118
2015-01-11 20:00:00,605.3765217391301
2015-01-11 21:00:00,488.6513043478253
2015-01-11 22:00:00,480.1865217391296
2015-01-11 23:00:00,369.4626086956505
2015-01-12 00:00:00,583.2399999999989
2015-01-12 01:00:00,514.1641304347831
2015-01-12 02:00:00,403.69326086956426
2015-01-12 03:00:00,337.3047826086977
2015-01-12 04:00:00,503.1941304347838
2015-01-12 05:00:00,780.9606521739142
2015-01-12 06:00:00,1395.9167391304345
2015-01-12 07:00:00,2265.408478260869
2015-01-12 08:00:00,2542.3065217391304
2015-01-12 09:00:00,2385.631304347828
2015-01-12 10:00:00,2259.221521739129
2015-01-12 11:00:00,2228.932391304347
2015-01-12 12:00:00,1754.9476086956538
2015-01-12 13:00:00,1781.5871739130423
2015-01-12 14:00:00,1770.6419565217393
2015-01-12 15:00:00,1796.105434782609
2015-01-12 16:00:00,1802.6834782608703
2015-01-12 17:00:00,1861.25391304348
2015-01-12 18:00:00,1944.515434782611
2015-01-12 19:00:00,1791.0456521739125
2015-01-12 20:00:00,1586.7565217391293
2015-01-12 21:00:00,1452.7313043478252
2015-01-12 22:00:00,1214.6265217391292
2015-01-12 23:00:00,890.3826086956506
2015-01-13 00:00:00,702.6399999999985
2015-01-13 01:00:00,564.5041304347833
2015-01-13 02:00:00,433.9932608695635
2015-01-13 03:00:00,378.0447826086975
2015-01-13 04:00:00,482.54413043478326
2015-01-13 05:00:00,679.4706521739145
2015-01-13 06:00:00,1565.9467391304345
2015-01-13 07:00:00,2452.3184782608687
2015-01-13 08:00:00,2612.37652173913
2015-01-13 09:00:00,2376.561304347828
2015-01-13 10:00:00,2222.5115217391303
2015-01-13 11:00:00,2099.702391304348
2015-01-13 12:00:00,1560.5276086956535
2015-01-13 13:00:00,1509.7471739130424
2015-01-13 14:00:00,1488.8919565217393
2015-01-13 15:00:00,1495.5854347826107
2015-01-13 16:00:00,1523.5734782608715
2015-01-13 17:00:00,1623.7739130434784
2015-01-13 18:00:00,1733.1754347826109
2015-01-13 19:00:00,1506.5156521739118
2015-01-13 20:00:00,1340.5765217391308
2015-01-13 21:00:00,1214.1313043478258
2015-01-13 22:00:00,965.4165217391292
2015-01-13 23:00:00,540.7126086956505
2015-01-14 00:00:00,264.2499999999991
2015-01-14 01:00:00,54.424130434782455
2015-01-14 02:00:00,0.0
2015-01-14 03:00:00,0.0
2015-01-14 04:00:00,0.0
2015-01-14 05:00:00,319.7606521739144
2015-01-14 06:00:00,1191.816739130434
2015-01-14 07:00:00,2112.63847826087
2015-01-14 08:00:00,2432.766521739129
2015-01-14 09:00:00,2385.701304347828
2015-01-14 10:00:00,2492.6915217391306
2015-01-14 11:00:00,2558.372391304348
2015-01-14 12:00:00,2093.127608695654
2015-01-14 13:00:00,2045.8771739130416
2015-01-14 14:00:00,2055.4019565217395
2015-01-14 15:00:00,2015.63543478261
2015-01-14 16:00:00,1943.5334782608709
2015-01-14 17:00:00,1904.6139130434783
2015-01-14 18:00:00,1873.5054347826108
2015-01-14 19:00:00,1673.2856521739122
2015-01-14 20:00:00,1489.4765217391305
2015-01-14 21:00:00,1376.051304347826
2015-01-14 22:00:00,1137.7565217391293
2015-01-14 23:00:00,871.7726086956509
2015-01-15 00:00:00,665.9199999999992
2015-01-15 01:00:00,525.8141304347828
2015-01-15 02:00:00,541.3932608695641
2015-01-15 03:00:00,541.6047826086979
2015-01-15 04:00:00,404.2641304347835
2015-01-15 05:00:00,595.2206521739145
2015-01-15 06:00:00,1470.6667391304345
2015-01-15 07:00:00,2354.45847826087
2015-01-15 08:00:00,2529.326521739129
2015-01-15 09:00:00,2287.4313043478287
2015-01-15 10:00:00,2198.8515217391305
2015-01-15 11:00:00,2206.2323913043483
2015-01-15 12:00:00,1740.4676086956524
2015-01-15 13:00:00,1730.2971739130417
2015-01-15 14:00:00,1681.171956521738
2015-01-15 15:00:00,1586.2654347826092
2015-01-15 16:00:00,1562.6934782608705
2015-01-15 17:00:00,1699.8639130434783
2015-01-15 18:00:00,1781.6954347826097
2015-01-15 19:00:00,1630.145652173911
2015-01-15 20:00:00,1493.53652173913
2015-01-15 21:00:00,1347.311304347826
2015-01-15 22:00:00,1088.6665217391292
2015-01-15 23:00:00,713.5426086956504
2015-01-16 00:00:00,530.1699999999992
2015-01-16 01:00:00,398.5241304347828
2015-01-16 02:00:00,295.19326086956426
2015-01-16 03:00:00,252.8147826086979
2015-01-16 04:00:00,139.09413043478344
2015-01-16 05:00:00,450.54065217391417
2015-01-16 06:00:00,1295.1967391304345
2015-01-16 07:00:00,2160.748478260869
2015-01-16 08:00:00,2433.086521739129
2015-01-16 09:00:00,2311.471304347828
2015-01-16 10:00:00,2281.6815217391304
2015-01-16 11:00:00,2175.4923913043467
2015-01-16 12:00:00,1853.0076086956533
2015-01-16 13:00:00,1879.397173913042
2015-01-16 14:00:00,1845.831956521738
2015-01-16 15:00:00,1778.1954347826097
2015-01-16 16:00:00,1670.303478260871
2015-01-16 17:00:00,1687.423913043478
2015-01-16 18:00:00,1639.9854347826104
2015-01-16 19:00:00,1457.1356521739108
2015-01-16 20:00:00,1333.3865217391303
2015-01-16 21:00:00,1185.4513043478255
2015-01-16 22:00:00,1074.2665217391295
2015-01-16 23:00:00,852.9126086956512
2015-01-17 00:00:00,639.6499999999987
2015-01-17 01:00:00,511.5941304347825
2015-01-17 02:00:00,340.81326086956415
