ept,potential
2015-01-08 00:00:00,8587.419354838712
2015-01-08 01:00:00,9168.596774193553
2015-01-08 02:00:00,9070.967741935478
2015-01-08 03:00:00,9386.741935483871
2015-01-08 04:00:00,10616.193548387098
2015-01-08 05:00:00,13600.0
2015-01-08 06:00:00,16765.32258064516
2015-01-08 07:00:00,16833.93548387097
2015-01-08 08:00:00,15012.709677419363
2015-01-08 09:00:00,13308.32258064516
2015-01-08 10:00:00,12039.903225806454
2015-01-08 11:00:00,10444.516129032258
2015-01-08 12:00:00,10388.774193548386
2015-01-08 13:00:00,10662.903225806454
2015-01-08 14:00:00,10312.870967741932
2015-01-08 15:00:00,10222.0
2015-01-08 16:00:00,11017.774193548386
2015-01-08 17:00:00,10535.580645161288
2015-01-08 18:00:00,9440.580645161288
2015-01-08 19:00:00,8209.387096774197
2015-01-08 20:00:00,7370.645161290318
2015-01-08 21:00:00,6557.387096774197
2015-01-08 22:00:00,6050.354838709674
2015-01-08 23:00:00,5555.774193548386
2015-01-09 00:00:00,5238.419354838712
2015-01-09 01:00:00,5694.596774193553
2015-01-09 02:00:00,5816.9677419354775
2015-01-09 03:00:00,6301.741935483871
2015-01-09 04:00:00,7504.193548387098
2015-01-09 05:00:00,10100.0
2015-01-09 06:00:00,13460.32258064516
2015-01-09 07:00:00,13618.93548387097
2015-01-09 08:00:00,11545.709677419363
2015-01-09 09:00:00,9901.32258064516
2015-01-09 10:00:00,8898.903225806454
2015-01-09 11:00:00,7339.516129032258
2015-01-09 12:00:00,6848.774193548386
2015-01-09 13:00:00,7277.903225806454
2015-01-09 14:00:00,6791.870967741932
2015-01-09 15:00:00,6357.0
2015-01-09 16:00:00,6262.774193548386
2015-01-09 17:00:00,5060.580645161288
2015-01-09 18:00:00,3520.580645161288
2015-01-09 19:00:00,2594.387096774197
2015-01-09 20:00:00,2063.6451612903184
2015-01-09 21:00:00,1477.3870967741968
2015-01-09 22:00:00,858.3548387096744
2015-01-09 23:00:00,0.0
2015-01-10 00:00:00,0.0
2015-01-10 01:00:00,0.0
