2015,1,1,0,53,America/Chicago,1.1,34.0,-3.3,26.1,73,9.3,5.8,-9999.0,-9999.0,340.0,NNW,9.7,6.0,1030.0,30.42,-1.8,28.8,-9999.0,-9999.0,0.3,0.01,Light Rain,rain,0.0,1.0,0,0,0.0,0.0,METAR KDAL 010653Z 34005KT 6SM -RA BR OVC043 01/M03 A3041 RMK AO2 RAE10B37 SLP300 P0001 T00111033
2015,1,1,1,53,America/Chicago,1.1,34.0,-2.2,28.0,79,0.0,0.0,-9999.0,-9999.0,0.0,North,16.1,10.0,1029.2,30.4,-999.0,-999.0,-9999.0,-9999.0,0.5,0.02,Overcast,cloudy,0.0,0.0,0,0,0.0,0.0,METAR KDAL 010753Z 00000KT 10SM OVC042 01/M02 A3039 RMK AO2 RAE37 SLP292 P0002 T00111022
2015,1,1,2,53,America/Chicago,1.1,34.0,-2.2,28.0,79,9.3,5.8,-9999.0,-9999.0,30.0,NNE,12.9,8.0,1028.4,30.37,-1.8,28.8,-9999.0,-9999.0,0.0,0.0,Overcast,cloudy,0.0,0.0,0,0,0.0,0.0,METAR KDAL 010853Z 03005KT 8SM FEW038 OVC055 01/M02 A3036 RMK AO2 RAB36E50 SLP284 P0000 60003 T00111022 58016
2015,1,1,3,53,America/Chicago,0.6,33.1,-2.2,28.0,82,9.3,5.8,-9999.0,-9999.0,80.0,East,9.7,6.0,1026.9,30.33,-2.4,27.7,-9999.0,-9999.0,0.3,0.01,Light Rain,rain,0.0,1.0,0,0,0.0,0.0,METAR KDAL 010953Z COR 08005KT 6SM -RA FEW048 SCT055 OVC075 01/M02 A3032 RMK AO2 PRESFR SLP269 RAB11 P0001 T00061022
2015,1,1,4,53,America/Chicago,1.1,34.0,-2.2,28.0,79,9.3,5.8,-9999.0,-9999.0,10.0,North,14.5,9.0,1027.4,30.34,-1.8,28.8,-9999.0,-9999.0,0.0,0.0,Light Rain,rain,0.0,1.0,0,0,0.0,0.0,METAR KDAL 011053Z 01005KT 9SM -RA OVC043 01/M02 A3034 RMK AO2 RAE15B49 SLP274 P0000 T00111022
2015,1,1,5,53,America/Chicago,1.1,34.0,-1.7,28.9,82,9.3,5.8,-9999.0,-9999.0,360.0,North,9.7,6.0,1027.7,30.35,-1.8,28.8,-9999.0,-9999.0,0.5,0.02,Light Rain,rain,0.0,1.0,0,0,0.0,0.0,METAR KDAL 011153Z 36005KT 6SM -RA SCT045 BKN050 OVC100 01/M02 A3034 RMK AO2 SLP277 P0002 60006 70006 T00111017 10017 20006 55007
2015,1,1,6,53,America/Chicago,1.1,34.0,-1.1,30.0,85,0.0,0.0,-9999.0,-9999.0,0.0,North,8.0,5.0,1027.9,30.36,-999.0,-999.0,-9999.0,-9999.0,1.5,0.06,Light Rain,rain,0.0,1.0,0,0,0.0,0.0,METAR KDAL 011253Z 00000KT 5SM R13L/6000VP6000FT -RA BR BKN044 OVC095 01/M01 A3035 RMK AO2 SLP279 P0006 T00111011
2015,1,1,7,39,America/Chicago,0.6,33.1,-0.6,30.9,92,11.1,6.9,-9999.0,-9999.0,90.0,East,3.2,2.0,1026.3,30.31,-2.8,26.9,-9999.0,-9999.0,3.3,0.13,Rain,rain,0.0,1.0,0,0,0.0,0.0,SPECI KDAL 011339Z 09006KT 2SM RA BR FEW035 BKN050 OVC075 01/M01 A3031 RMK AO2 P0013 T00061006
2015,1,1,8,15,America/Chicago,0.6,33.1,-1.1,30.0,89,9.3,5.8,-9999.0,-9999.0,90.0,East,4.0,2.5,1026.6,30.32,-2.4,27.7,-9999.0,-9999.0,0.8,0.03,Light Rain,rain,0.0,1.0,0,0,0.0,0.0,SPECI KDAL 011415Z 09005KT 2 1/2SM -RA BR BKN009 OVC047 01/M01 A3032 RMK AO2 P0003 T00061011
2015,1,1,9,16,America/Chicago,1.1,34.0,-0.6,30.9,89,5.6,3.5,-9999.0,-9999.0,50.0,NE,8.0,5.0,1027.7,30.35,-0.6,31.0,-9999.0,-9999.0,0.0,0.0,Light Drizzle,rain,0.0,0.0,0,0,0.0,0.0,SPECI KDAL 011516Z 05003KT 5SM -DZ BR SCT009 BKN024 OVC040 01/M01 A3035 RMK AO2 RAB1457E08DZB08 SCT V BKN P0000 T00111006
