date,netload
2015-01-08 00:00:00,5869.19
2015-01-08 01:00:00,5707.95
2015-01-08 02:00:00,5552.57
2015-01-08 03:00:00,5562.97
2015-01-08 04:00:00,6053.18
2015-01-08 05:00:00,6986.42
2015-01-08 06:00:00,7539.8
2015-01-08 07:00:00,8177.02
2015-01-08 08:00:00,8527.33
2015-01-08 09:00:00,8616.09
2015-01-08 10:00:00,8536.0
2015-01-08 11:00:00,8635.83
2015-01-08 12:00:00,8297.53
2015-01-08 13:00:00,8399.09
2015-01-08 14:00:00,8398.32
2015-01-08 15:00:00,8620.88
2015-01-08 16:00:00,9311.05
2015-01-08 17:00:00,9358.3
2015-01-08 18:00:00,9195.11
2015-01-08 19:00:00,8527.51
2015-01-08 20:00:00,7729.75
2015-01-08 21:00:00,7149.88
2015-01-08 22:00:00,6447.5
2015-01-08 23:00:00,5845.02
2015-01-09 00:00:00,5780.98
2015-01-09 01:00:00,5559.55
2015-01-09 02:00:00,5460.26
2015-01-09 03:00:00,5522.06
2015-01-09 04:00:00,5994.61
2015-01-09 05:00:00,6980.34
2015-01-09 06:00:00,7482.3
2015-01-09 07:00:00,8020.41
2015-01-09 08:00:00,8144.37
2015-01-09 09:00:00,8111.44
2015-01-09 10:00:00,8058.17
2015-01-09 11:00:00,7926.17
2015-01-09 12:00:00,7635.8
2015-01-09 13:00:00,7883.21
2015-01-09 14:00:00,7882.51
2015-01-09 15:00:00,8204.75
2015-01-09 16:00:00,8932.33
2015-01-09 17:00:00,8922.91
2015-01-09 18:00:00,8757.8
2015-01-09 19:00:00,8098.53
2015-01-09 20:00:00,7414.27
2015-01-09 21:00:00,6877.47
2015-01-09 22:00:00,6271.42
2015-01-09 23:00:00,5675.33
2015-01-10 00:00:00,5619.62
2015-01-10 01:00:00,5412.24
2015-01-10 02:00:00,5211.11
2015-01-10 03:00:00,5168.75
2015-01-10 04:00:00,5308.18
2015-01-10 05:00:00,5647.81
2015-01-10 06:00:00,6176.14
2015-01-10 07:00:00,6969.39
2015-01-10 08:00:00,7333.14
2015-01-10 09:00:00,7358.55
2015-01-10 10:00:00,7313.45
2015-01-10 11:00:00,7195.85
2015-01-10 12:00:00,6899.57
2015-01-10 13:00:00,7017.61
2015-01-10 14:00:00,7020.26
2015-01-10 15:00:00,7281.01
2015-01-10 16:00:00,7930.42
2015-01-10 17:00:00,7920.4
2015-01-10 18:00:00,7719.07
2015-01-10 19:00:00,7318.3
2015-01-10 20:00:00,6802.26
