date,tmp,month,hour,dayofweek,poten_2,poten_7
2015-01-08 00:00:00,-4.644,1,0,3,1463.7725,229.16249999999943
2015-01-08 01:00:00,-4.709,1,1,3,1438.0024999999996,274.7924999999996
2015-01-08 02:00:00,-4.749,1,2,3,1427.3025000000007,313.8825000000006
2015-01-08 03:00:00,-4.821,1,3,3,1546.5524999999989,311.4824999999992
2015-01-08 04:00:00,-4.843,1,4,3,2002.3475,253.13749999999985
2015-01-08 05:00:00,-4.603,1,5,3,3098.97,206.6899999999996
2015-01-08 06:00:00,-4.334,1,6,3,3620.205,149.51499999999942
2015-01-08 07:00:00,-3.916,1,7,3,3663.4125,182.82250000000025
2015-01-08 08:00:00,-3.068,1,8,3,3307.084999999999,191.23499999999967
2015-01-08 09:00:00,-2.067,1,9,3,2916.7650000000003,171.98499999999967
2015-01-08 10:00:00,-1.188,1,10,3,2714.615,128.3149999999996
2015-01-08 11:00:00,-0.577,1,11,3,2693.050000000001,102.01000000000111
2015-01-08 12:00:00,-0.317,1,12,3,2612.692499999999,113.35249999999996
2015-01-08 13:00:00,-0.322,1,13,3,2449.102500000001,183.9525000000004
2015-01-08 14:00:00,-0.483,1,14,3,2452.6799999999994,157.2599999999993
2015-01-08 15:00:00,-0.632,1,15,3,2467.9575000000004,159.53750000000036
2015-01-08 16:00:00,-0.634,1,16,3,2716.3399999999992,248.1800000000003
2015-01-08 17:00:00,-0.495,1,17,3,2591.3099999999995,236.84999999999943
2015-01-08 18:00:00,-0.311,1,18,3,2609.95,128.02000000000044
2015-01-08 19:00:00,-0.104,1,19,3,2312.4900000000007,143.10000000000036
2015-01-08 20:00:00,0.068,1,20,3,2097.187499999999,132.13749999999982
2015-01-08 21:00:00,0.182,1,21,3,1751.795,72.75500000000011
2015-01-08 22:00:00,0.297,1,22,3,1625.2200000000005,73.61000000000058
2015-01-08 23:00:00,0.454,1,23,3,1638.9124999999997,147.54249999999956
2015-01-09 00:00:00,0.654,1,0,4,1746.2924999999996,234.73250000000007
2015-01-09 01:00:00,1.015,1,1,4,1704.1624999999997,207.45249999999945
2015-01-09 02:00:00,1.151,1,2,4,1699.0925000000009,177.17250000000058
2015-01-09 03:00:00,0.949,1,3,4,1820.472499999999,243.0724999999993
2015-01-09 04:00:00,0.813,1,4,4,2321.937499999999,499.15749999999935
2015-01-09 05:00:00,0.729,1,5,4,3417.15,932.7399999999998
2015-01-09 06:00:00,0.623,1,6,4,3945.6749999999993,1256.2149999999992
2015-01-09 07:00:00,0.829,1,7,4,3985.5525000000007,1560.7225
2015-01-09 08:00:00,1.571,1,8,4,3701.834999999999,1502.5549999999994
2015-01-09 09:00:00,2.43,1,9,4,3358.0150000000003,1446.0649999999996
2015-01-09 10:00:00,2.951,1,10,4,3197.355,1445.785
2015-01-09 11:00:00,3.182,1,11,4,3167.83,1379.4400000000005
2015-01-09 12:00:00,3.244,1,12,4,3155.9225000000006,1407.7325
2015-01-09 13:00:00,3.263,1,13,4,3016.5525,1371.3725000000004
2015-01-09 14:00:00,3.289,1,14,4,3031.1499999999987,1388.749999999999
2015-01-09 15:00:00,3.388,1,15,4,2874.8475000000017,1206.147500000001
2015-01-09 16:00:00,3.636,1,16,4,2945.080000000001,1197.4399999999996
2015-01-09 17:00:00,3.975,1,17,4,2788.55,1082.3999999999996
2015-01-09 18:00:00,4.172,1,18,4,2734.78,976.0100000000002
2015-01-09 19:00:00,4.134,1,19,4,2474.2300000000005,857.3000000000002
2015-01-09 20:00:00,3.987,1,20,4,2228.2975,826.2875000000004
2015-01-09 21:00:00,3.715,1,21,4,1869.8050000000003,619.5650000000005
2015-01-09 22:00:00,3.388,1,22,4,1732.0600000000004,576.7300000000005
2015-01-09 23:00:00,3.143,1,23,4,1732.9124999999997,333.2924999999996
2015-01-10 00:00:00,3.087,1,0,5,1821.2225,273.1125000000002
2015-01-10 01:00:00,3.193,1,1,5,1802.3425,341.03250000000025
2015-01-10 02:00:00,3.532,1,2,5,1813.7925000000005,400.4225000000006
2015-01-10 03:00:00,4.071,1,3,5,1926.7825,478.9624999999987
2015-01-10 04:00:00,4.643,1,4,5,2401.317499999999,498.2574999999997
2015-01-10 05:00:00,5.272,1,5,5,3478.8099999999995,735.7200000000003
2015-01-10 06:00:00,5.962,1,6,5,3982.644999999999,918.7549999999992
2015-01-10 07:00:00,6.629,1,7,5,4075.8625,1090.2325
2015-01-10 08:00:00,7.414,1,8,5,3718.994999999999,1109.0849999999991
2015-01-10 09:00:00,8.327,1,9,5,3335.2249999999995,1080.245
2015-01-10 10:00:00,9.168,1,10,5,3114.414999999999,1012.495
2015-01-10 11:00:00,9.78,1,11,5,3132.67,980.9000000000004
2015-01-10 12:00:00,9.954,1,12,5,3050.7425000000003,984.2924999999996
2015-01-10 13:00:00,9.709,1,13,5,2997.192500000001,920.9925000000004
2015-01-10 14:00:00,9.281,1,14,5,2979.6399999999985,867.9799999999996
2015-01-10 15:00:00,9.026,1,15,5,2794.4975000000013,947.0075000000006
2015-01-10 16:00:00,9.081,1,16,5,2854.0700000000006,871.0600000000004
2015-01-10 17:00:00,9.071,1,17,5,2650.92,824.8599999999997
2015-01-10 18:00:00,8.97,1,18,5,2601.3200000000006,669.8299999999999
2015-01-10 19:00:00,8.513,1,19,5,2329.9700000000003,555.170000000001
2015-01-10 20:00:00,7.504,1,20,5,2079.5975000000008,467.1274999999996
2015-01-10 21:00:00,5.892,1,21,5,1731.1350000000002,437.1450000000005
2015-01-10 22:00:00,4.191,1,22,5,1596.5100000000002,405.2800000000007
2015-01-10 23:00:00,2.59,1,23,5,1611.7924999999996,347.9224999999997
2015-01-11 00:00:00,1.322,1,0,6,1675.2725,259.4825000000001
2015-01-11 01:00:00,0.344,1,1,6,1615.2924999999996,383.7325000000001
2015-01-11 02:00:00,-0.505,1,2,6,1613.9925000000003,474.4725000000008
2015-01-11 03:00:00,-1.321,1,3,6,1742.062499999999,486.0924999999989
2015-01-11 04:00:00,-1.884,1,4,6,2166.6775,464.5074999999997
2015-01-11 05:00:00,-1.964,1,5,6,3270.33,671.4200000000001
2015-01-11 06:00:00,-1.622,1,6,6,3753.545,885.1849999999995
2015-01-11 07:00:00,-0.925,1,7,6,3772.0025,1089.9025
2015-01-11 08:00:00,-0.001,1,8,6,3472.1450000000004,1181.7649999999994
