date,tmp,month,hour,dayofweek,poten_2,poten_7
2015-01-08 00:00:00,-0.802,1,0,3,871.329999999999,974.4999999999992
2015-01-08 01:00:00,-0.745,1,1,3,754.0841304347832,908.5841304347832
2015-01-08 02:00:00,-0.743,1,2,3,662.513260869564,610.4532608695636
2015-01-08 03:00:00,-0.902,1,3,3,807.2747826086979,577.3347826086974
2015-01-08 04:00:00,-0.991,1,4,3,801.5541304347835,370.9741304347836
2015-01-08 05:00:00,-1.124,1,5,3,1002.870652173914,384.4006521739148
2015-01-08 06:00:00,-1.333,1,6,3,1506.856739130434,245.0967391304339
2015-01-08 07:00:00,-1.376,1,7,3,2241.588478260869,0.0
2015-01-08 08:00:00,0.19,1,8,3,2440.3865217391303,0.0
2015-01-08 09:00:00,2.07,1,9,3,2263.351304347829,0.0
2015-01-08 10:00:00,3.37,1,10,3,2135.99152173913,0.0
2015-01-08 11:00:00,4.207,1,11,3,2005.272391304348,0.0
2015-01-08 12:00:00,4.49,1,12,3,1707.6476086956527,0.0
2015-01-08 13:00:00,4.268,1,13,3,1626.3271739130423,0.0
2015-01-08 14:00:00,3.342,1,14,3,1578.0519565217392,20.96195652173901
2015-01-08 15:00:00,1.849,1,15,3,1618.9054347826104,96.48543478261035
2015-01-08 16:00:00,1.316,1,16,3,1732.42347826087,278.03347826087065
2015-01-08 17:00:00,1.372,1,17,3,1921.923913043478,271.63391304347897
2015-01-08 18:00:00,1.511,1,18,3,1957.2954347826096,372.2654347826101
2015-01-08 19:00:00,1.632,1,19,3,1842.025652173912,491.5956521739117
2015-01-08 20:00:00,1.883,1,20,3,1683.20652173913,555.9165217391301
2015-01-08 21:00:00,1.66,1,21,3,1584.4913043478264,631.2113043478257
2015-01-08 22:00:00,1.393,1,22,3,1401.8965217391296,724.9765217391296
2015-01-08 23:00:00,1.03,1,23,3,1094.8526086956508,598.7026086956512
2015-01-09 00:00:00,0.678,1,0,4,875.3599999999988,398.4699999999984
2015-01-09 01:00:00,0.413,1,1,4,777.5941304347825,312.3841304347825
2015-01-09 02:00:00,0.259,1,2,4,566.763260869564,403.2832608695644
2015-01-09 03:00:00,0.005,1,3,4,661.7247826086978,348.3847826086976
2015-01-09 04:00:00,-0.347,1,4,4,707.534130434784,340.8641304347839
2015-01-09 05:00:00,-0.332,1,5,4,875.0906521739143,127.03065217391486
2015-01-09 06:00:00,-0.037,1,6,4,1646.476739130435,188.17673913043475
2015-01-09 07:00:00,0.501,1,7,4,2443.20847826087,42.138478260869306
2015-01-09 08:00:00,1.591,1,8,4,2666.516521739129,0.0
2015-01-09 09:00:00,2.887,1,9,4,2501.381304347828,81.75130434782841
2015-01-09 10:00:00,4.368,1,10,4,2402.07152173913,111.9915217391299
2015-01-09 11:00:00,5.281,1,11,4,2310.432391304347,1.9323913043472205
2015-01-09 12:00:00,4.878,1,12,4,1945.677608695653,343.55760869565347
2015-01-09 13:00:00,4.288,1,13,4,1850.5271739130408,280.46717391304173
2015-01-09 14:00:00,4.07,1,14,4,1797.7819565217387,248.2419565217388
2015-01-09 15:00:00,4.093,1,15,4,1776.63543478261,297.09543478261
2015-01-09 16:00:00,4.277,1,16,4,1869.1134782608704,459.6634782608708
2015-01-09 17:00:00,4.572,1,17,4,2039.73391304348,714.7839130434786
2015-01-09 18:00:00,4.864,1,18,4,2031.685434782611,728.0454347826098
2015-01-09 19:00:00,5.141,1,19,4,1902.665652173912,704.8356521739115
2015-01-09 20:00:00,5.408,1,20,4,1730.9265217391294,656.0865217391301
2015-01-09 21:00:00,5.72,1,21,4,1559.2813043478254,645.0813043478256
2015-01-09 22:00:00,6.078,1,22,4,1350.6865217391296,654.5265217391288
2015-01-09 23:00:00,6.301,1,23,4,1047.0526086956506,465.2526086956505
2015-01-10 00:00:00,6.453,1,0,5,897.4299999999985,268.3199999999988
2015-01-10 01:00:00,6.586,1,1,5,746.3541304347827,195.1341304347825
2015-01-10 02:00:00,6.731,1,2,5,572.6432608695641,203.38326086956383
2015-01-10 03:00:00,6.825,1,3,5,484.6547826086981,160.72478260869775
2015-01-10 04:00:00,6.884,1,4,5,426.5241304347837,118.86413043478387
2015-01-10 05:00:00,6.949,1,5,5,754.5106521739144,195.7506521739142
2015-01-10 06:00:00,7.004,1,6,5,1519.9567391304345,298.8667391304343
2015-01-10 07:00:00,7.124,1,7,5,2385.4284782608693,224.22847826086945
2015-01-10 08:00:00,7.458,1,8,5,2562.8965217391305,97.59652173912946
2015-01-10 09:00:00,7.913,1,9,5,2388.631304347828,197.40130434782805
2015-01-10 10:00:00,8.511,1,10,5,2297.6315217391293,231.5615217391296
2015-01-10 11:00:00,9.047,1,11,5,2192.142391304348,272.12239130434773
2015-01-10 12:00:00,9.333,1,12,5,1732.0176086956535,344.34760869565343
2015-01-10 13:00:00,9.177,1,13,5,1679.7871739130414,535.1171739130414
2015-01-10 14:00:00,8.721,1,14,5,1677.171956521738,727.711956521739
2015-01-10 15:00:00,8.158,1,15,5,1691.1554347826104,1006.17543478261
2015-01-10 16:00:00,7.889,1,16,5,1773.9834782608714,984.1434782608712
2015-01-10 17:00:00,7.728,1,17,5,1823.33391304348,823.7039130434787
2015-01-10 18:00:00,7.544,1,18,5,1795.38543478261,705.6454347826102
2015-01-10 19:00:00,7.308,1,19,5,1606.145652173911,612.6156521739113
2015-01-10 20:00:00,7.037,1,20,5,1490.95652173913,481.1065217391297
2015-01-10 21:00:00,6.712,1,21,5,1287.6713043478258,410.42130434782575
2015-01-10 22:00:00,6.44,1,22,5,1061.3765217391292,369.3165217391297
2015-01-10 23:00:00,6.274,1,23,5,705.942608695651,315.6426086956508
2015-01-11 00:00:00,6.122,1,0,6,407.6499999999987,381.5099999999984
2015-01-11 01:00:00,5.909,1,1,6,204.86413043478296,264.28413043478304
2015-01-11 02:00:00,5.598,1,2,6,63.59326086956389,61.29326086956371
2015-01-11 03:00:00,5.152,1,3,6,14.744782608697278,0.0
2015-01-11 04:00:00,4.301,1,4,6,96.61413043478387,0.0
2015-01-11 05:00:00,3.003,1,5,6,403.3006521739144,0.0
2015-01-11 06:00:00,1.601,1,6,6,1240.7367391304342,0.0
2015-01-11 07:00:00,0.871,1,7,6,2099.37847826087,0.0
2015-01-11 08:00:00,0.732,1,8,6,2372.95652173913,0.0
2015-01-11 09:00:00,0.964,1,9,6,2230.6613043478283,0.0
2015-01-11 10:00:00,1.212,1,10,6,2208.3515217391305,0.0
2015-01-11 11:00:00,1.504,1,11,6,2280.162391304347,12.06239130434733
2015-01-11 12:00:00,1.573,1,12,6,1913.7676086956533,0.0
2015-01-11 13:00:00,1.283,1,13,6,1848.6771739130409,0.0
2015-01-11 14:00:00,0.711,1,14,6,1870.6819565217384,0.0
2015-01-11 15:00:00,-0.287,1,15,6,1778.9454347826097,103.1454347826102
2015-01-11 16:00:00,-1.139,1,16,6,1746.5634782608713,429.3734782608708
2015-01-11 17:00:00,-1.427,1,17,6,1689.5839130434797,671.1939130434785
2015-01-11 18:00:00,-1.456,1,18,6,1574.47543478261,632.0154347826101
2015-01-11 19:00:00,-1.463,1,19,6,1374.145652173911,729.1256521739115
2015-01-11 20:00:00,-1.426,1,20,6,1167.1365217391303,744.1465217391296
2015-01-11 21:00:00,-1.445,1,21,6,992.6713043478258,711.4913043478255
2015-01-11 22:00:00,-1.6,1,22,6,874.3065217391295,569.1965217391289
2015-01-11 23:00:00,-1.823,1,23,6,532.442608695651,396.3326086956504
2015-01-12 00:00:00,-1.948,1,0,0,155.4399999999987,316.72999999999865
2015-01-12 01:00:00,-2.019,1,1,0,0.0,450.074130434783
2015-01-12 02:00:00,-2.035,1,2,0,0.0,435.8932608695641
2015-01-12 03:00:00,-2.138,1,3,0,0.0,591.194782608698
