date,month,hour,dayofweek,netload,tmpc,mw2day,mw7day,potential,poten_2,poten_7
2017-01-08 00:00:00,1,0,6,6731,-8.703,6927.0,6315.0,478.0526315789475,674.0526315789475,62.05263157894751
2017-01-08 01:00:00,1,1,6,6576,-8.503,6730.0,6102.0,485.5263157894733,639.5263157894733,11.5263157894733
2017-01-08 02:00:00,1,2,6,6320,-8.363,6510.0,5830.0,417.0,607.0,0.0
2017-01-08 03:00:00,1,3,6,6218,-8.276,6501.0,5715.0,347.3684210526317,630.3684210526317,0.0
2017-01-08 04:00:00,1,4,6,6355,-8.233,6635.0,5818.0,289.84210526315746,569.8421052631575,0.0
2017-01-08 05:00:00,1,5,6,6478,-8.27,6660.0,5774.0,198.0,380.0,0.0
2017-01-08 06:00:00,1,6,6,7058,-8.396,7177.0,6168.0,183.63157894736835,302.6315789473683,0.0
2017-01-08 07:00:00,1,7,6,7424,-8.179,7598.0,6406.0,157.5263157894733,331.5263157894733,0.0
2017-01-08 08:00:00,1,8,6,7786,-7.313,8004.0,6677.0,143.26315789473665,361.2631578947367,0.0
2017-01-08 09:00:00,1,9,6,8127,-6.375,8294.0,6893.0,239.89473684210495,406.894736842105,0.0
2017-01-08 10:00:00,1,10,6,8330,-5.642,8461.0,6990.0,314.7368421052633,445.73684210526335,0.0
2017-01-08 11:00:00,1,11,6,8136,-5.116,8279.0,6891.0,286.4736842105267,429.4736842105267,0.0
2017-01-08 12:00:00,1,12,6,7912,-4.862,8063.0,6741.0,264.0,415.0,0.0
2017-01-08 13:00:00,1,13,6,7731,-4.945,7953.0,6673.0,209.4210526315792,431.4210526315792,0.0
2017-01-08 14:00:00,1,14,6,7694,-5.772,7923.0,6716.0,183.26315789473665,412.2631578947367,0.0
2017-01-08 15:00:00,1,15,6,7963,-7.24,8201.0,7149.0,221.4736842105267,459.4736842105267,0.0
2017-01-08 16:00:00,1,16,6,8507,-7.979,8704.0,7706.0,327.0526315789475,524.0526315789475,0.0
2017-01-08 17:00:00,1,17,6,8602,-8.486,8734.0,7828.0,396.4736842105267,528.4736842105267,0.0
2017-01-08 18:00:00,1,18,6,8214,-8.883,8362.0,7513.0,400.4210526315792,548.4210526315792,0.0
2017-01-08 19:00:00,1,19,6,7812,-9.13,8018.0,7184.0,359.31578947368416,565.3157894736842,0.0
2017-01-08 20:00:00,1,20,6,7528,-9.313,7648.0,6789.0,474.31578947368416,594.3157894736842,0.0
2017-01-08 21:00:00,1,21,6,7568,-9.426,7815.0,6906.0,463.2631578947367,710.2631578947367,0.0
2017-01-08 22:00:00,1,22,6,7245,-9.449,7532.0,6633.0,510.105263157895,797.105263157895,0.0
2017-01-08 23:00:00,1,23,6,6838,-9.439,7297.0,6353.0,391.78947368421086,850.7894736842109,0.0
2017-01-09 00:00:00,1,0,0,6630,-9.38,7016.0,6138.0,377.0526315789475,763.0526315789475,0.0
2017-01-09 01:00:00,1,1,0,6550,-9.236,6835.0,6042.0,459.5263157894733,744.5263157894733,0.0
2017-01-09 02:00:00,1,2,0,6396,-9.034,6630.0,5914.0,493.0,727.0,11.0
2017-01-09 03:00:00,1,3,0,6598,-8.857,6591.0,6076.0,727.3684210526317,720.3684210526317,205.36842105263167
2017-01-09 04:00:00,1,4,0,7328,-8.733,6794.0,6663.0,1262.8421052631577,728.8421052631575,597.8421052631575
2017-01-09 05:00:00,1,5,0,8376,-8.544,7108.0,7383.0,2096.0,828.0,1103.0
2017-01-09 06:00:00,1,6,0,9488,-8.426,7832.0,8251.0,2613.6315789473683,957.6315789473684,1376.6315789473683
2017-01-09 07:00:00,1,7,0,9909,-7.87,8360.0,8724.0,2642.5263157894733,1093.5263157894733,1457.5263157894733
2017-01-09 08:00:00,1,8,0,10064,-6.548,8587.0,8992.0,2421.2631578947367,944.2631578947368,1349.2631578947369
2017-01-09 09:00:00,1,9,0,10097,-5.16,8624.0,9024.0,2209.894736842105,736.894736842105,1136.894736842105
2017-01-09 10:00:00,1,10,0,10076,-4.144,8636.0,9069.0,2060.736842105264,620.7368421052633,1053.7368421052631
2017-01-09 11:00:00,1,11,0,9960,-3.435,8578.0,8942.0,2110.4736842105267,728.4736842105267,1092.4736842105267
2017-01-09 12:00:00,1,12,0,9915,-3.1,8415.0,8842.0,2267.0,767.0,1194.0
2017-01-09 13:00:00,1,13,0,9831,-3.237,8292.0,8784.0,2309.421052631579,770.4210526315792,1262.4210526315792
2017-01-09 14:00:00,1,14,0,9911,-4.345,8342.0,8842.0,2400.2631578947367,831.2631578947367,1331.2631578947369
2017-01-09 15:00:00,1,15,0,10071,-6.234,8647.0,9192.0,2329.4736842105267,905.4736842105268,1450.4736842105267
2017-01-09 16:00:00,1,16,0,10322,-7.184,9047.0,9516.0,2142.0526315789475,867.0526315789475,1336.0526315789475
2017-01-09 17:00:00,1,17,0,10131,-7.802,8885.0,9374.0,1925.4736842105267,679.4736842105267,1168.4736842105267
2017-01-09 18:00:00,1,18,0,9569,-8.341,8397.0,8790.0,1755.4210526315792,583.4210526315792,976.4210526315792
2017-01-09 19:00:00,1,19,0,9080,-8.859,7917.0,8268.0,1627.3157894736842,464.31578947368416,815.3157894736842
2017-01-09 20:00:00,1,20,0,8559,-9.266,7517.0,7761.0,1505.3157894736842,463.31578947368416,707.3157894736842
2017-01-09 21:00:00,1,21,0,8379,-9.547,7623.0,7707.0,1274.2631578947369,518.2631578947367,602.2631578947367
2017-01-09 22:00:00,1,22,0,7907,-9.773,7354.0,7199.0,1172.105263157895,619.105263157895,464.105263157895
2017-01-09 23:00:00,1,23,0,7540,-9.845,7012.0,6876.0,1093.7894736842109,565.7894736842109,429.78947368421086
2017-01-10 00:00:00,1,0,1,7274,-9.944,6731.0,6606.0,1021.0526315789476,478.0526315789475,353.0526315789475
2017-01-10 01:00:00,1,1,1,7119,-10.3,6576.0,6412.0,1028.5263157894733,485.5263157894733,321.5263157894733
2017-01-10 02:00:00,1,2,1,6976,-10.805,6320.0,6316.0,1073.0,417.0,413.0
2017-01-10 03:00:00,1,3,1,7069,-11.474,6218.0,6455.0,1198.3684210526317,347.3684210526317,584.3684210526317
2017-01-10 04:00:00,1,4,1,7781,-12.132,6355.0,6996.0,1715.8421052631577,289.84210526315746,930.8421052631576
2017-01-10 05:00:00,1,5,1,8858,-12.64,6478.0,7645.0,2578.0,198.0,1365.0
2017-01-10 06:00:00,1,6,1,9935,-13.088,7058.0,8470.0,3060.6315789473683,183.63157894736835,1595.6315789473683
2017-01-10 07:00:00,1,7,1,10252,-12.494,7424.0,8913.0,2985.5263157894733,157.5263157894733,1646.5263157894733
2017-01-10 08:00:00,1,8,1,10330,-10.276,7786.0,9132.0,2687.2631578947367,143.26315789473665,1489.2631578947369
2017-01-10 09:00:00,1,9,1,10358,-8.175,8127.0,9292.0,2470.894736842105,239.89473684210495,1404.894736842105
2017-01-10 10:00:00,1,10,1,10274,-6.993,8330.0,9342.0,2258.736842105264,314.7368421052633,1326.7368421052631
2017-01-10 11:00:00,1,11,1,10096,-6.351,8136.0,9156.0,2246.4736842105267,286.4736842105267,1306.4736842105267
2017-01-10 12:00:00,1,12,1,10014,-6.171,7912.0,9022.0,2366.0,264.0,1374.0
2017-01-10 13:00:00,1,13,1,9897,-6.543,7731.0,8917.0,2375.421052631579,209.4210526315792,1395.4210526315792
2017-01-10 14:00:00,1,14,1,9959,-7.713,7694.0,8910.0,2448.2631578947367,183.26315789473665,1399.2631578947369
2017-01-10 15:00:00,1,15,1,10222,-9.482,7963.0,9289.0,2480.4736842105267,221.4736842105267,1547.4736842105267
2017-01-10 16:00:00,1,16,1,10618,-10.541,8507.0,9758.0,2438.0526315789475,327.0526315789475,1578.0526315789475
2017-01-10 17:00:00,1,17,1,10478,-11.393,8602.0,9659.0,2272.4736842105267,396.4736842105267,1453.4736842105267
2017-01-10 18:00:00,1,18,1,9920,-12.128,8214.0,9094.0,2106.421052631579,400.4210526315792,1280.4210526315792
2017-01-10 19:00:00,1,19,1,9277,-12.643,7812.0,8583.0,1824.315789473684,359.31578947368416,1130.3157894736842
2017-01-10 20:00:00,1,20,1,8672,-12.966,7528.0,7985.0,1618.3157894736842,474.31578947368416,931.3157894736842
2017-01-10 21:00:00,1,21,1,8575,-13.278,7568.0,7867.0,1470.2631578947369,463.2631578947367,762.2631578947367
2017-01-10 22:00:00,1,22,1,8104,-13.548,7245.0,7374.0,1369.105263157895,510.105263157895,639.105263157895
2017-01-10 23:00:00,1,23,1,7789,-13.766,6838.0,7062.0,1342.7894736842109,391.78947368421086,615.7894736842109
2017-01-11 00:00:00,1,0,2,7594,-13.935,6630.0,6808.0,1341.0526315789475,377.0526315789475,555.0526315789475
2017-01-11 01:00:00,1,1,2,7494,-14.057,6550.0,6594.0,1403.5263157894733,459.5263157894733,503.5263157894733
2017-01-11 02:00:00,1,2,2,7300,-14.023,6396.0,6400.0,1397.0,493.0,497.0
2017-01-11 03:00:00,1,3,2,7355,-13.927,6598.0,6561.0,1484.3684210526317,727.3684210526317,690.3684210526317
2017-01-11 04:00:00,1,4,2,7922,-13.852,7328.0,7110.0,1856.8421052631572,1262.8421052631577,1044.8421052631577
2017-01-11 05:00:00,1,5,2,9025,-13.764,8376.0,7884.0,2745.0,2096.0,1604.0
2017-01-11 06:00:00,1,6,2,10068,-13.643,9488.0,8744.0,3193.6315789473683,2613.6315789473683,1869.6315789473683
2017-01-11 07:00:00,1,7,2,10428,-12.373,9909.0,9132.0,3161.5263157894733,2642.5263157894733,1865.5263157894733
2017-01-11 08:00:00,1,8,2,10496,-9.676,10064.0,9408.0,2853.2631578947367,2421.2631578947367,1765.2631578947369
2017-01-11 09:00:00,1,9,2,10476,-7.155,10097.0,9570.0,2588.894736842105,2209.894736842105,1682.894736842105
2017-01-11 10:00:00,1,10,2,10369,-5.434,10076.0,9568.0,2353.736842105264,2060.736842105264,1552.7368421052631
2017-01-11 11:00:00,1,11,2,10161,-4.008,9960.0,9369.0,2311.4736842105267,2110.4736842105267,1519.4736842105267
2017-01-11 12:00:00,1,12,2,10099,-3.263,9915.0,9312.0,2451.0,2267.0,1664.0
2017-01-11 13:00:00,1,13,2,9993,-3.288,9831.0,9302.0,2471.421052631579,2309.421052631579,1780.4210526315792
2017-01-11 14:00:00,1,14,2,10026,-4.769,9911.0,9252.0,2515.2631578947367,2400.2631578947367,1741.2631578947369
2017-01-11 15:00:00,1,15,2,10192,-6.812,10071.0,9555.0,2450.4736842105267,2329.4736842105267,1813.4736842105267
2017-01-11 16:00:00,1,16,2,10538,-7.143,10322.0,9656.0,2358.0526315789475,2142.0526315789475,1476.0526315789475
2017-01-11 17:00:00,1,17,2,10386,-6.789,10131.0,9445.0,2180.4736842105267,1925.4736842105267,1239.4736842105267
2017-01-11 18:00:00,1,18,2,9818,-6.475,9569.0,8893.0,2004.4210526315792,1755.4210526315792,1079.4210526315792
2017-01-11 19:00:00,1,19,2,9270,-6.077,9080.0,8382.0,1817.315789473684,1627.3157894736842,929.3157894736842
2017-01-11 20:00:00,1,20,2,8671,-5.584,8559.0,7922.0,1617.3157894736842,1505.3157894736842,868.3157894736842
2017-01-11 21:00:00,1,21,2,8497,-5.083,8379.0,7820.0,1392.2631578947369,1274.2631578947369,715.2631578947367
2017-01-11 22:00:00,1,22,2,7963,-4.533,7907.0,7399.0,1228.105263157895,1172.105263157895,664.105263157895
2017-01-11 23:00:00,1,23,2,7651,-3.933,7540.0,6970.0,1204.7894736842109,1093.7894736842109,523.7894736842109
2017-01-12 00:00:00,1,0,3,7335,-3.21,7274.0,6655.0,1082.0526315789475,1021.0526315789476,402.0526315789475
2017-01-12 01:00:00,1,1,3,7174,-2.75,7119.0,6572.0,1083.5263157894733,1028.5263157894733,481.5263157894733
2017-01-12 02:00:00,1,2,3,7011,-2.631,6976.0,6386.0,1108.0,1073.0,483.0
2017-01-12 03:00:00,1,3,3,7111,-2.395,7069.0,6476.0,1240.3684210526317,1198.3684210526317,605.3684210526317
2017-01-12 04:00:00,1,4,3,7688,-2.209,7781.0,6982.0,1622.8421052631577,1715.8421052631577,916.8421052631576
2017-01-12 05:00:00,1,5,3,8748,-2.082,8858.0,7648.0,2468.0,2578.0,1368.0
2017-01-12 06:00:00,1,6,3,9690,-2.004,9935.0,8464.0,2815.6315789473683,3060.6315789473683,1589.6315789473683
2017-01-12 07:00:00,1,7,3,9990,-1.457,10252.0,8916.0,2723.5263157894733,2985.5263157894733,1649.5263157894733
2017-01-12 08:00:00,1,8,3,10025,-0.419,10330.0,9156.0,2382.2631578947367,2687.2631578947367,1513.2631578947369
2017-01-12 09:00:00,1,9,3,10097,0.495,10358.0,9352.0,2209.894736842105,2470.894736842105,1464.894736842105
2017-01-12 10:00:00,1,10,3,10101,1.18,10274.0,9460.0,2085.736842105264,2258.736842105264,1444.7368421052631
2017-01-12 11:00:00,1,11,3,9905,1.601,10096.0,9355.0,2055.4736842105267,2246.4736842105267,1505.4736842105267
2017-01-12 12:00:00,1,12,3,9880,1.7,10014.0,9272.0,2232.0,2366.0,1624.0
2017-01-12 13:00:00,1,13,3,9876,1.349,9897.0,9154.0,2354.421052631579,2375.421052631579,1632.4210526315792
2017-01-12 14:00:00,1,14,3,9776,0.244,9959.0,9165.0,2265.2631578947367,2448.2631578947367,1654.2631578947369
2017-01-12 15:00:00,1,15,3,9909,-0.967,10222.0,9449.0,2167.4736842105267,2480.4736842105267,1707.4736842105267
2017-01-12 16:00:00,1,16,3,10134,-1.233,10618.0,9768.0,1954.0526315789475,2438.0526315789475,1588.0526315789475
2017-01-12 17:00:00,1,17,3,9968,-1.251,10478.0,9642.0,1762.4736842105267,2272.4736842105267,1436.4736842105267
2017-01-12 18:00:00,1,18,3,9408,-1.224,9920.0,9056.0,1594.4210526315792,2106.421052631579,1242.4210526315792
2017-01-12 19:00:00,1,19,3,8898,-1.102,9277.0,8508.0,1445.3157894736842,1824.315789473684,1055.3157894736842
2017-01-12 20:00:00,1,20,3,8248,-1.056,8672.0,7991.0,1194.3157894736842,1618.3157894736842,937.3157894736842
2017-01-12 21:00:00,1,21,3,8143,-1.167,8575.0,7835.0,1038.2631578947369,1470.2631578947369,730.2631578947367
2017-01-12 22:00:00,1,22,3,7678,-1.391,8104.0,7497.0,943.105263157895,1369.105263157895,762.105263157895
2017-01-12 23:00:00,1,23,3,7374,-1.69,7789.0,7149.0,927.7894736842107,1342.7894736842109,702.7894736842109
2017-01-13 00:00:00,1,0,4,7122,-1.907,7594.0,6927.0,869.0526315789475,1341.0526315789475,674.0526315789475
2017-01-13 01:00:00,1,1,4,6939,-1.944,7494.0,6730.0,848.5263157894733,1403.5263157894733,639.5263157894733
2017-01-13 02:00:00,1,2,4,6779,-1.861,7300.0,6510.0,876.0,1397.0,607.0
2017-01-13 03:00:00,1,3,4,6859,-1.545,7355.0,6501.0,988.3684210526316,1484.3684210526317,630.3684210526317
2017-01-13 04:00:00,1,4,4,7532,-1.117,7922.0,6635.0,1466.8421052631577,1856.8421052631572,569.8421052631575
2017-01-13 05:00:00,1,5,4,8666,-1.074,9025.0,6660.0,2386.0,2745.0,380.0
2017-01-13 06:00:00,1,6,4,9668,-1.093,10068.0,7177.0,2793.6315789473683,3193.6315789473683,302.6315789473683
2017-01-13 07:00:00,1,7,4,10077,-0.826,10428.0,7598.0,2810.5263157894733,3161.5263157894733,331.5263157894733
2017-01-13 08:00:00,1,8,4,10185,-0.403,10496.0,8004.0,2542.2631578947367,2853.2631578947367,361.2631578947367
2017-01-13 09:00:00,1,9,4,10338,-0.109,10476.0,8294.0,2450.894736842105,2588.894736842105,406.894736842105
2017-01-13 10:00:00,1,10,4,10327,-0.063,10369.0,8461.0,2311.736842105264,2353.736842105264,445.73684210526335
2017-01-13 11:00:00,1,11,4,10165,-0.239,10161.0,8279.0,2315.4736842105267,2311.4736842105267,429.4736842105267
2017-01-13 12:00:00,1,12,4,9993,-0.679,10099.0,8063.0,2345.0,2451.0,415.0
2017-01-13 13:00:00,1,13,4,9904,-1.267,9993.0,7953.0,2382.421052631579,2471.421052631579,431.4210526315792
2017-01-13 14:00:00,1,14,4,9801,-1.808,10026.0,7923.0,2290.2631578947367,2515.2631578947367,412.2631578947367
2017-01-13 15:00:00,1,15,4,9855,-2.3,10192.0,8201.0,2113.4736842105267,2450.4736842105267,459.4736842105267
2017-01-13 16:00:00,1,16,4,10087,-2.642,10538.0,8704.0,1907.0526315789475,2358.0526315789475,524.0526315789475
2017-01-13 17:00:00,1,17,4,9919,-2.957,10386.0,8734.0,1713.4736842105267,2180.4736842105267,528.4736842105267
2017-01-13 18:00:00,1,18,4,9437,-3.142,9818.0,8362.0,1623.4210526315792,2004.4210526315792,548.4210526315792
2017-01-13 19:00:00,1,19,4,8836,-3.261,9270.0,8018.0,1383.3157894736842,1817.315789473684,565.3157894736842
2017-01-13 20:00:00,1,20,4,8246,-3.408,8671.0,7648.0,1192.3157894736842,1617.3157894736842,594.3157894736842
2017-01-13 21:00:00,1,21,4,8183,-3.485,8497.0,7815.0,1078.2631578947369,1392.2631578947369,710.2631578947367
2017-01-13 22:00:00,1,22,4,7713,-3.498,7963.0,7532.0,978.105263157895,1228.105263157895,797.105263157895
2017-01-13 23:00:00,1,23,4,7359,-3.703,7651.0,7297.0,912.7894736842107,1204.7894736842109,850.7894736842109
2017-01-14 00:00:00,1,0,5,7079,-4.073,7335.0,7016.0,826.0526315789475,1082.0526315789475,763.0526315789475
2017-01-14 01:00:00,1,1,5,6855,-4.652,7174.0,6835.0,764.5263157894733,1083.5263157894733,744.5263157894733
2017-01-14 02:00:00,1,2,5,6654,-5.408,7011.0,6630.0,751.0,1108.0,727.0
2017-01-14 03:00:00,1,3,5,6632,-6.068,7111.0,6591.0,761.3684210526317,1240.3684210526317,720.3684210526317
2017-01-14 04:00:00,1,4,5,6842,-6.37,7688.0,6794.0,776.8421052631575,1622.8421052631577,728.8421052631575
2017-01-14 05:00:00,1,5,5,7124,-6.419,8748.0,7108.0,844.0,2468.0,828.0
2017-01-14 06:00:00,1,6,5,7822,-6.426,9690.0,7832.0,947.6315789473684,2815.6315789473683,957.6315789473684
2017-01-14 07:00:00,1,7,5,8213,-5.35,9990.0,8360.0,946.5263157894732,2723.5263157894733,1093.5263157894733
2017-01-14 08:00:00,1,8,5,8604,-3.281,10025.0,8587.0,961.2631578947368,2382.2631578947367,944.2631578947368
2017-01-14 09:00:00,1,9,5,8786,-2.06,10097.0,8624.0,898.894736842105,2209.894736842105,736.894736842105
2017-01-14 10:00:00,1,10,5,8874,-1.523,10101.0,8636.0,858.7368421052633,2085.736842105264,620.7368421052633
2017-01-14 11:00:00,1,11,5,8647,-0.963,9905.0,8578.0,797.4736842105267,2055.4736842105267,728.4736842105267
2017-01-14 12:00:00,1,12,5,8523,-0.64,9880.0,8415.0,875.0,2232.0,767.0
2017-01-14 13:00:00,1,13,5,8440,-0.763,9876.0,8292.0,918.4210526315792,2354.421052631579,770.4210526315792
2017-01-14 14:00:00,1,14,5,8462,-1.353,9776.0,8342.0,951.2631578947368,2265.2631578947367,831.2631578947367
2017-01-14 15:00:00,1,15,5,8666,-2.214,9909.0,8647.0,924.4736842105268,2167.4736842105267,905.4736842105268
2017-01-14 16:00:00,1,16,5,9006,-2.816,10134.0,9047.0,826.0526315789475,1954.0526315789475,867.0526315789475
2017-01-14 17:00:00,1,17,5,8879,-3.279,9968.0,8885.0,673.4736842105267,1762.4736842105267,679.4736842105267
2017-01-14 18:00:00,1,18,5,8334,-3.728,9408.0,8397.0,520.4210526315792,1594.4210526315792,583.4210526315792
2017-01-14 19:00:00,1,19,5,7881,-4.214,8898.0,7917.0,428.31578947368416,1445.3157894736842,464.31578947368416
2017-01-14 20:00:00,1,20,5,7509,-4.634,8248.0,7517.0,455.31578947368416,1194.3157894736842,463.31578947368416
2017-01-14 21:00:00,1,21,5,7516,-4.951,8143.0,7623.0,411.2631578947367,1038.2631578947369,518.2631578947367
2017-01-14 22:00:00,1,22,5,7090,-5.321,7678.0,7354.0,355.105263157895,943.105263157895,619.105263157895
2017-01-14 23:00:00,1,23,5,6764,-5.769,7374.0,7012.0,317.78947368421086,927.7894736842107,565.7894736842109
2017-01-15 00:00:00,1,0,6,6505,-6.201,7122.0,6731.0,252.0526315789475,869.0526315789475,478.0526315789475
2017-01-15 01:00:00,1,1,6,6363,-6.56,6939.0,6576.0,272.5263157894733,848.5263157894733,485.5263157894733
2017-01-15 02:00:00,1,2,6,6176,-6.613,6779.0,6320.0,273.0,876.0,417.0
2017-01-15 03:00:00,1,3,6,6126,-6.721,6859.0,6218.0,255.36842105263167,988.3684210526316,347.3684210526317
2017-01-15 04:00:00,1,4,6,6292,-6.914,7532.0,6355.0,226.84210526315744,1466.8421052631577,289.84210526315746
2017-01-15 05:00:00,1,5,6,6396,-7.156,8666.0,6478.0,116.0,2386.0,198.0
2017-01-15 06:00:00,1,6,6,6942,-7.323,9668.0,7058.0,67.63157894736833,2793.6315789473683,183.63157894736835
2017-01-15 07:00:00,1,7,6,7267,-6.593,10077.0,7424.0,0.5263157894733013,2810.5263157894733,157.5263157894733
2017-01-15 08:00:00,1,8,6,7688,-4.775,10185.0,7786.0,45.26315789473665,2542.2631578947367,143.26315789473665
2017-01-15 09:00:00,1,9,6,7983,-3.1,10338.0,8127.0,95.89473684210498,2450.894736842105,239.89473684210495
2017-01-15 10:00:00,1,10,6,8124,-2.297,10327.0,8330.0,108.73684210526336,2311.736842105264,314.7368421052633
2017-01-15 11:00:00,1,11,6,7932,-1.962,10165.0,8136.0,82.4736842105267,2315.4736842105267,286.4736842105267
2017-01-15 12:00:00,1,12,6,7643,-1.939,9993.0,7912.0,0.0,2345.0,264.0
2017-01-15 13:00:00,1,13,6,7450,-2.225,9904.0,7731.0,0.0,2382.421052631579,209.4210526315792
2017-01-15 14:00:00,1,14,6,7444,-3.298,9801.0,7694.0,0.0,2290.2631578947367,183.26315789473665
2017-01-15 15:00:00,1,15,6,7716,-4.741,9855.0,7963.0,0.0,2113.4736842105267,221.4736842105267
2017-01-15 16:00:00,1,16,6,8271,-5.341,10087.0,8507.0,91.05263157894753,1907.0526315789475,327.0526315789475
2017-01-15 17:00:00,1,17,6,8370,-5.773,9919.0,8602.0,164.4736842105267,1713.4736842105267,396.4736842105267
2017-01-15 18:00:00,1,18,6,8078,-6.239,9437.0,8214.0,264.4210526315792,1623.4210526315792,400.4210526315792
2017-01-15 19:00:00,1,19,6,7743,-6.619,8836.0,7812.0,290.31578947368416,1383.3157894736842,359.31578947368416
2017-01-15 20:00:00,1,20,6,7431,-6.97,8246.0,7528.0,377.31578947368416,1192.3157894736842,474.31578947368416
2017-01-15 21:00:00,1,21,6,7578,-7.286,8183.0,7568.0,473.2631578947367,1078.2631578947369,463.2631578947367
2017-01-15 22:00:00,1,22,6,7226,-7.656,7713.0,7245.0,491.105263157895,978.105263157895,510.105263157895
2017-01-15 23:00:00,1,23,6,6948,-8.049,7359.0,6838.0,501.78947368421086,912.7894736842107,391.78947368421086
2017-01-16 00:00:00,1,0,0,6740,-8.42,7079.0,6630.0,487.0526315789475,826.0526315789475,377.0526315789475
2017-01-16 01:00:00,1,1,0,6657,-8.807,6855.0,6550.0,566.5263157894733,764.5263157894733,459.5263157894733
2017-01-16 02:00:00,1,2,0,6539,-9.206,6654.0,6396.0,636.0,751.0,493.0
2017-01-16 03:00:00,1,3,0,6755,-9.532,6632.0,6598.0,884.3684210526317,761.3684210526317,727.3684210526317
2017-01-16 04:00:00,1,4,0,7518,-9.754,6842.0,7328.0,1452.8421052631577,776.8421052631575,1262.8421052631577
2017-01-16 05:00:00,1,5,0,8560,-9.879,7124.0,8376.0,2280.0,844.0,2096.0
2017-01-16 06:00:00,1,6,0,9689,-9.908,7822.0,9488.0,2814.6315789473683,947.6315789473684,2613.6315789473683
2017-01-16 07:00:00,1,7,0,10040,-9.069,8213.0,9909.0,2773.5263157894733,946.5263157894732,2642.5263157894733
2017-01-16 08:00:00,1,8,0,10149,-7.154,8604.0,10064.0,2506.2631578947367,961.2631578947368,2421.2631578947367
2017-01-16 09:00:00,1,9,0,10212,-5.334,8786.0,10097.0,2324.894736842105,898.894736842105,2209.894736842105
2017-01-16 10:00:00,1,10,0,10193,-4.384,8874.0,10076.0,2177.736842105264,858.7368421052633,2060.736842105264
2017-01-16 11:00:00,1,11,0,10032,-3.962,8647.0,9960.0,2182.4736842105267,797.4736842105267,2110.4736842105267
2017-01-16 12:00:00,1,12,0,9961,-3.927,8523.0,9915.0,2313.0,875.0,2267.0
2017-01-16 13:00:00,1,13,0,9875,-4.164,8440.0,9831.0,2353.421052631579,918.4210526315792,2309.421052631579
2017-01-16 14:00:00,1,14,0,9852,-4.899,8462.0,9911.0,2341.2631578947367,951.2631578947368,2400.2631578947367
2017-01-16 15:00:00,1,15,0,9959,-6.155,8666.0,10071.0,2217.4736842105267,924.4736842105268,2329.4736842105267
2017-01-16 16:00:00,1,16,0,10294,-6.946,9006.0,10322.0,2114.0526315789475,826.0526315789475,2142.0526315789475
2017-01-16 17:00:00,1,17,0,10174,-7.237,8879.0,10131.0,1968.4736842105267,673.4736842105267,1925.4736842105267
2017-01-16 18:00:00,1,18,0,9596,-7.321,8334.0,9569.0,1782.4210526315792,520.4210526315792,1755.4210526315792
2017-01-16 19:00:00,1,19,0,8966,-7.365,7881.0,9080.0,1513.3157894736842,428.31578947368416,1627.3157894736842
2017-01-16 20:00:00,1,20,0,8342,-7.463,7509.0,8559.0,1288.3157894736842,455.31578947368416,1505.3157894736842
2017-01-16 21:00:00,1,21,0,8187,-7.681,7516.0,8379.0,1082.2631578947369,411.2631578947367,1274.2631578947369
2017-01-16 22:00:00,1,22,0,7775,-7.854,7090.0,7907.0,1040.105263157895,355.105263157895,1172.105263157895
2017-01-16 23:00:00,1,23,0,7556,-7.893,6764.0,7540.0,1109.7894736842109,317.78947368421086,1093.7894736842109
2017-01-17 00:00:00,1,0,1,7290,-7.915,6505.0,7274.0,1037.0526315789475,252.0526315789475,1021.0526315789476
2017-01-17 01:00:00,1,1,1,7182,-7.96,6363.0,7119.0,1091.5263157894733,272.5263157894733,1028.5263157894733
2017-01-17 02:00:00,1,2,1,7040,-8.056,6176.0,6976.0,1137.0,273.0,1073.0
2017-01-17 03:00:00,1,3,1,7155,-8.167,6126.0,7069.0,1284.3684210526317,255.36842105263167,1198.3684210526317
2017-01-17 04:00:00,1,4,1,7827,-8.29,6292.0,7781.0,1761.8421052631577,226.84210526315744,1715.8421052631577
2017-01-17 05:00:00,1,5,1,8783,-8.328,6396.0,8858.0,2503.0,116.0,2578.0
2017-01-17 06:00:00,1,6,1,9853,-8.502,6942.0,9935.0,2978.6315789473683,67.63157894736833,3060.6315789473683
2017-01-17 07:00:00,1,7,1,10263,-8.051,7267.0,10252.0,2996.5263157894733,0.5263157894733013,2985.5263157894733
2017-01-17 08:00:00,1,8,1,10328,-6.857,7688.0,10330.0,2685.2631578947367,45.26315789473665,2687.2631578947367
2017-01-17 09:00:00,1,9,1,10390,-5.766,7983.0,10358.0,2502.894736842105,95.89473684210498,2470.894736842105
2017-01-17 10:00:00,1,10,1,10405,-5.027,8124.0,10274.0,2389.736842105264,108.73684210526336,2258.736842105264
2017-01-17 11:00:00,1,11,1,10275,-4.562,7932.0,10096.0,2425.4736842105267,82.4736842105267,2246.4736842105267
2017-01-17 12:00:00,1,12,1,10224,-4.418,7643.0,10014.0,2576.0,0.0,2366.0
2017-01-17 13:00:00,1,13,1,10129,-4.6,7450.0,9897.0,2607.421052631579,0.0,2375.421052631579
2017-01-17 14:00:00,1,14,1,10083,-5.218,7444.0,9959.0,2572.2631578947367,0.0,2448.2631578947367
2017-01-17 15:00:00,1,15,1,10118,-6.28,7716.0,10222.0,2376.4736842105267,0.0,2480.4736842105267
