DateTime,Load(MW),Ambient Temperature(C),PV(MW)
1/1/2016 0:00,42401.436,-1,0
1/1/2016 1:00,41398.844,-1,0
1/1/2016 2:00,40488.923,-1,0
1/1/2016 3:00,40029.883,-1,0
1/1/2016 4:00,40044.171,-1,0
1/1/2016 5:00,40705.15,-1,0
1/1/2016 6:00,41732.688,-1,0
1/1/2016 7:00,42690.567,-1,0
1/1/2016 8:00,43159.223,0,1295.778314
1/1/2016 9:00,44198.191,2,4397.973748
1/1/2016 10:00,45189.282,4,4653.105651
1/1/2016 11:00,45815.28,7,8369.016405
1/1/2016 12:00,45875.161,8,8935.271603
1/1/2016 13:00,45337.778,9,6671.863314
1/1/2016 14:00,44818.633,9,7223.650975
1/1/2016 15:00,44694.91,6,3008.130194
1/1/2016 16:00,45441.149,4,2295.440871
1/1/2016 17:00,48554.75,4,0
1/1/2016 18:00,49973.903,4,0
1/1/2016 19:00,49836.764,5,0
1/1/2016 20:00,49320.817,5,0
1/1/2016 21:00,48508.829,5,0
1/1/2016 22:00,46911.079,5,0
1/1/2016 23:00,45273.27,5,0
1/2/2016 0:00,43463.224,6,0
1/2/2016 1:00,42256.464,6,0
1/2/2016 2:00,41680.184,6,0
1/2/2016 3:00,41537.348,6,0
1/2/2016 4:00,41765.329,6,0
1/2/2016 5:00,42602.766,6,0
1/2/2016 6:00,44166.167,7,0
1/2/2016 7:00,45890.503,7,0
1/2/2016 8:00,46814.359,8,157.6429032
1/2/2016 9:00,47183.931,9,1603.16285
1/2/2016 10:00,47304.282,10,322.3883245
1/2/2016 11:00,46788.464,12,497.4837724
1/2/2016 12:00,46081.934,13,900.077302
1/2/2016 13:00,45161.896,14,1268.294494
1/2/2016 14:00,44221.389,14,2479.547592
1/2/2016 15:00,43793.786,14,1220.440621
1/2/2016 16:00,44389.726,14,604.872797
1/2/2016 17:00,47622.536,14,0
1/2/2016 18:00,49981.629,13,0
1/2/2016 19:00,50035.168,13,0
1/2/2016 20:00,49609.69,12,0
1/2/2016 21:00,48971,10,0
1/2/2016 22:00,47685.628,8,0
1/2/2016 23:00,45821.326,6,0
1/3/2016 0:00,44090.192,4,0
