DateTime,Load(MW),Ambient Temperature(C),PV(MW)
1/1/2015 0:00,2078.060021,8,0
1/1/2015 1:00,2057.993265,8,0
1/1/2015 2:00,2039.019542,8,0
1/1/2015 3:00,2027.431312,7,0
1/1/2015 4:00,2026.809889,7,0
1/1/2015 5:00,2037.216005,6,0
1/1/2015 6:00,2039.167452,5,0
1/1/2015 7:00,2062.566557,6,0
1/1/2015 8:00,2070.913776,8,12.91476866
1/1/2015 9:00,2091.003083,11,129.4327736
1/1/2015 10:00,2097.196107,15,248.6324144
1/1/2015 11:00,2095.705604,19,294.186448
1/1/2015 12:00,2073.179554,21,264.7000272
1/1/2015 13:00,2043.700007,22,258.8494859
1/1/2015 14:00,2037.887429,22,279.425464
1/1/2015 15:00,2032.343113,22,219.1230826
1/1/2015 16:00,2037.259464,20,135.5505691
1/1/2015 17:00,2064.68243,18,39.37246564
1/1/2015 18:00,2120.138957,16,0
1/1/2015 19:00,2115.143903,15,0
1/1/2015 20:00,2102.261157,13,0
1/1/2015 21:00,2076.241373,12,0
1/1/2015 22:00,2030.614119,12,0
1/1/2015 23:00,1984.1708,11,0
1/2/2015 0:00,1950.034507,9,0
1/2/2015 1:00,1920.293688,9,0
1/2/2015 2:00,1914.835239,8,0
1/2/2015 3:00,1914.72421,8,0
1/2/2015 4:00,1917.103241,7,0
1/2/2015 5:00,1943.466083,6,0
1/2/2015 6:00,1968.817201,5,0
1/2/2015 7:00,2007.607217,5,0
1/2/2015 8:00,1999.390057,7,75.53799855
1/2/2015 9:00,2016.948663,11,178.9586563
1/2/2015 10:00,2032.47894,15,257.3964165
1/2/2015 11:00,2018.310528,17,308.4991347
1/2/2015 12:00,1956.816047,18,330.5005474
1/2/2015 13:00,1901.756568,19,327.7521865
1/2/2015 14:00,1847.198447,19,292.1097067
1/2/2015 15:00,1815.560287,18,230.8658535
1/2/2015 16:00,1787.569966,16,145.0380354
1/2/2015 17:00,1773.985544,13,45.56844156
1/2/2015 18:00,1813.423491,12,0
1/2/2015 19:00,1814.213631,11,0
1/2/2015 20:00,1770.966396,10,0
1/2/2015 21:00,1717.155703,9,0
1/2/2015 22:00,1680.104674,8,0
1/2/2015 23:00,1660.5895,7,0
1/3/2015 0:00,1610.548544,6,0
1/3/2015 1:00,1589.927048,5,0
1/3/2015 2:00,1587.228482,4,0
1/3/2015 3:00,1583.524233,4,0
1/3/2015 4:00,1584.532817,3,0
1/3/2015 5:00,1615.336789,3,0
1/3/2015 6:00,1628.815751,2,0
